@id,n,r,r1,NCBI_id
7846,HAUS3,ncbigene:79441,ncbigene,79441
7845,SOX6,ncbigene:55553,ncbigene,55553
7844,MELK,ncbigene:9833,ncbigene,9833
7843,ADAMTS2,ncbigene:9509,ncbigene,9509
7842,FAM120B,ncbigene:84498,ncbigene,84498
7841,BMP8B,ncbigene:656,ncbigene,656
7840,ITPRIP,ncbigene:85450,ncbigene,85450
7839,RTL6,ncbigene:84247,ncbigene,84247
7838,NDUFAF7,ncbigene:55471,ncbigene,55471
7837,STYK1,ncbigene:55359,ncbigene,55359
7836,SLC22A15,ncbigene:55356,ncbigene,55356
7835,LRRC46,ncbigene:90506,ncbigene,90506
7834,SF1,ncbigene:7536,ncbigene,7536
7833,ZNF462,ncbigene:58499,ncbigene,58499
7832,LSG1,ncbigene:55341,ncbigene,55341
7831,FBXL8,ncbigene:55336,ncbigene,55336
7830,ABLIM2,ncbigene:84448,ncbigene,84448
7829,AP5B1,ncbigene:91056,ncbigene,91056
7828,SPG11,ncbigene:80208,ncbigene,80208
7827,AP5M1,ncbigene:55745,ncbigene,55745
7826,ZKSCAN8,ncbigene:7745,ncbigene,7745
7825,TRIM14,ncbigene:9830,ncbigene,9830
7824,PPP4R4,ncbigene:57718,ncbigene,57718
7823,CTIF,ncbigene:9811,ncbigene,9811
7822,TNS4,ncbigene:84951,ncbigene,84951
7821,FBXW7,ncbigene:55294,ncbigene,55294
7820,MCOLN1,ncbigene:57192,ncbigene,57192
7819,TMEM143,ncbigene:55260,ncbigene,55260
7818,ASXL2,ncbigene:55252,ncbigene,55252
7817,CCKBR,ncbigene:887,ncbigene,887
7816,UBE2L6,ncbigene:9246,ncbigene,9246
7815,UBA6,ncbigene:55236,ncbigene,55236
7814,C12orf43,ncbigene:64897,ncbigene,64897
7813,ETNK2,ncbigene:55224,ncbigene,55224
7812,YJU2,ncbigene:55702,ncbigene,55702
7811,TRIM62,ncbigene:55223,ncbigene,55223
7810,SERPINB3,ncbigene:6317,ncbigene,6317
7809,GOLPH3L,ncbigene:55204,ncbigene,55204
7808,DDR1,ncbigene:780,ncbigene,780
7807,C1orf21,ncbigene:81563,ncbigene,81563
7806,SEC61A2,ncbigene:55176,ncbigene,55176
7805,MTERF1,ncbigene:7978,ncbigene,7978
7804,PNPO,ncbigene:55163,ncbigene,55163
7803,ARHGEF10L,ncbigene:55160,ncbigene,55160
7802,SERTAD2,ncbigene:9792,ncbigene,9792
7801,SERTAD4,ncbigene:56256,ncbigene,56256
7800,UBR7,ncbigene:55148,ncbigene,55148
7799,HAUS2,ncbigene:55142,ncbigene,55142
7798,CCN5,ncbigene:8839,ncbigene,8839
7797,AURKA,ncbigene:6790,ncbigene,6790
7796,CEP192,ncbigene:55125,ncbigene,55125
7795,AKIRIN1,ncbigene:79647,ncbigene,79647
7794,AKIRIN2,ncbigene:55122,ncbigene,55122
7793,CRTAC1,ncbigene:55118,ncbigene,55118
7792,RAD54L,ncbigene:8438,ncbigene,8438
7791,PPP1R3D,ncbigene:5509,ncbigene,5509
7790,UBE2E2,ncbigene:7325,ncbigene,7325
7789,CRYBG2,ncbigene:55057,ncbigene,55057
7788,REX1BD,ncbigene:55049,ncbigene,55049
7787,CDCA4,ncbigene:55038,ncbigene,55038
7786,MOCOS,ncbigene:55034,ncbigene,55034
7785,RND2,ncbigene:8153,ncbigene,8153
7784,ZFYVE16,ncbigene:9765,ncbigene,9765
7783,PEAK1,ncbigene:79834,ncbigene,79834
7782,PPP1R3B,ncbigene:79660,ncbigene,79660
7781,YLPM1,ncbigene:56252,ncbigene,56252
7780,PPP1R9A,ncbigene:55607,ncbigene,55607
7779,PPP1R10,ncbigene:5514,ncbigene,5514
7778,SH2D4A,ncbigene:63898,ncbigene,63898
7777,MTARC2,ncbigene:54996,ncbigene,54996
7776,ACSF2,ncbigene:80221,ncbigene,80221
7775,PINX1,ncbigene:54984,ncbigene,54984
7774,C20orf27,ncbigene:54976,ncbigene,54976
7773,INTS11,ncbigene:54973,ncbigene,54973
7772,TIMELESS,ncbigene:8914,ncbigene,8914
7771,TIPIN,ncbigene:54962,ncbigene,54962
7770,PCDHA4,ncbigene:56144,ncbigene,56144
7769,PRPF39,ncbigene:55015,ncbigene,55015
7768,TRNAU1AP,ncbigene:54952,ncbigene,54952
7767,SNX27,ncbigene:81609,ncbigene,81609
7766,SDHAF2,ncbigene:54949,ncbigene,54949
7765,DHX32,ncbigene:55760,ncbigene,55760
7764,SLC41A3,ncbigene:54946,ncbigene,54946
7763,PRSS22,ncbigene:64063,ncbigene,64063
7762,USP15,ncbigene:9958,ncbigene,9958
7761,UBE2R2,ncbigene:54926,ncbigene,54926
7760,RFC4,ncbigene:5984,ncbigene,5984
7759,CHTF8,ncbigene:54921,ncbigene,54921
7758,MKS1,ncbigene:54903,ncbigene,54903
7757,AUH,ncbigene:549,ncbigene,549
7756,RNF43,ncbigene:54894,ncbigene,54894
7755,UHRF1BP1,ncbigene:54887,ncbigene,54887
7754,SNRK,ncbigene:54861,ncbigene,54861
7753,CRAMP1,ncbigene:57585,ncbigene,57585
7752,TRIP10,ncbigene:9322,ncbigene,9322
7751,ANKRD49,ncbigene:54851,ncbigene,54851
7750,SYTL2,ncbigene:54843,ncbigene,54843
7749,CEP55,ncbigene:55165,ncbigene,55165
7748,RSAD2,ncbigene:91543,ncbigene,91543
7747,LGALS12,ncbigene:85329,ncbigene,85329
7746,VPS13C,ncbigene:54832,ncbigene,54832
7745,BRD9,ncbigene:65980,ncbigene,65980
7744,PTPN13,ncbigene:5783,ncbigene,5783
7743,CAMK1D,ncbigene:57118,ncbigene,57118
7742,QPCTL,ncbigene:54814,ncbigene,54814
7741,ZNF561,ncbigene:93134,ncbigene,93134
7740,PPID,ncbigene:5481,ncbigene,5481
7739,UQCRH,ncbigene:7388,ncbigene,7388
7738,UACA,ncbigene:55075,ncbigene,55075
7737,DIRAS2,ncbigene:54769,ncbigene,54769
7736,PBLD,ncbigene:64081,ncbigene,64081
7735,ZRANB1,ncbigene:54764,ncbigene,54764
7734,GRAMD1C,ncbigene:54762,ncbigene,54762
7733,CBL,ncbigene:867,ncbigene,867
7732,DIXDC1,ncbigene:85458,ncbigene,85458
7731,SHB,ncbigene:6461,ncbigene,6461
7730,TRAM2,ncbigene:9697,ncbigene,9697
7729,TP53I11,ncbigene:9537,ncbigene,9537
7728,PCDHB18P,ncbigene:54660,ncbigene,54660
7727,TRPM7,ncbigene:54822,ncbigene,54822
7726,CCNJ,ncbigene:54619,ncbigene,54619
7725,RTL9,ncbigene:57529,ncbigene,57529
7724,NECAB2,ncbigene:54550,ncbigene,54550
7723,IQCC,ncbigene:55721,ncbigene,55721
7722,PLEKHH1,ncbigene:57475,ncbigene,57475
7721,APBB1IP,ncbigene:54518,ncbigene,54518
7720,CPVL,ncbigene:54504,ncbigene,54504
7719,TMCO1,ncbigene:54499,ncbigene,54499
7718,TMX3,ncbigene:54495,ncbigene,54495
7717,CCSER2,ncbigene:54462,ncbigene,54462
7716,TAF13,ncbigene:6884,ncbigene,6884
7715,BPNT2,ncbigene:54928,ncbigene,54928
7714,TMEM45A,ncbigene:55076,ncbigene,55076
7713,PON3,ncbigene:5446,ncbigene,5446
7712,TMEM140,ncbigene:55281,ncbigene,55281
7711,POLR2K,ncbigene:5440,ncbigene,5440
7710,CTDP1,ncbigene:9150,ncbigene,9150
7709,RPRD1A,ncbigene:55197,ncbigene,55197
7708,FTO,ncbigene:79068,ncbigene,79068
7707,RHEB,ncbigene:6009,ncbigene,6009
7706,REV3L,ncbigene:5980,ncbigene,5980
7705,POLD4,ncbigene:57804,ncbigene,57804
7704,POLD1,ncbigene:5424,ncbigene,5424
7703,C21orf91,ncbigene:54149,ncbigene,54149
7702,POLE2,ncbigene:5427,ncbigene,5427
7701,CHRAC1,ncbigene:54108,ncbigene,54108
7700,PID1,ncbigene:55022,ncbigene,55022
7699,FAM3B,ncbigene:54097,ncbigene,54097
7698,PNLIPRP2,ncbigene:5408,ncbigene,5408
7697,YBEY,ncbigene:54059,ncbigene,54059
7696,PMM2,ncbigene:5373,ncbigene,5373
7695,PMM1,ncbigene:5372,ncbigene,5372
7694,PMCH,ncbigene:5367,ncbigene,5367
7693,SALL4,ncbigene:57167,ncbigene,57167
7692,BORA,ncbigene:79866,ncbigene,79866
7691,NUP62CL,ncbigene:54830,ncbigene,54830
7690,SLC35A2,ncbigene:7355,ncbigene,7355
7689,PLCG2,ncbigene:5336,ncbigene,5336
7688,DOK2,ncbigene:9046,ncbigene,9046
7687,PKNOX1,ncbigene:5316,ncbigene,5316
7686,GPALPP1,ncbigene:55425,ncbigene,55425
7685,PIK3CD,ncbigene:5293,ncbigene,5293
7684,PIM1,ncbigene:5292,ncbigene,5292
7683,PIK3CB,ncbigene:5291,ncbigene,5291
7682,PIK3R3,ncbigene:8503,ncbigene,8503
7681,PIK3CA,ncbigene:5290,ncbigene,5290
7680,PPIAL4C,ncbigene:653598,ncbigene,653598
7679,PLAU,ncbigene:5328,ncbigene,5328
7678,SERPINA4,ncbigene:5267,ncbigene,5267
7677,PHKG1,ncbigene:5260,ncbigene,5260
7676,PHKB,ncbigene:5257,ncbigene,5257
7675,PHKA2,ncbigene:5256,ncbigene,5256
7674,PGK2,ncbigene:5232,ncbigene,5232
7673,PGK1,ncbigene:5230,ncbigene,5230
7672,BPGM,ncbigene:669,ncbigene,669
7671,PGAM1,ncbigene:5223,ncbigene,5223
7670,RC3H2,ncbigene:54542,ncbigene,54542
7669,WSB2,ncbigene:55884,ncbigene,55884
7668,TYMS,ncbigene:7298,ncbigene,7298
7667,MTFR1L,ncbigene:56181,ncbigene,56181
7666,PFAS,ncbigene:5198,ncbigene,5198
7665,PEX13,ncbigene:5194,ncbigene,5194
7664,PER3,ncbigene:8863,ncbigene,8863
7663,GALNT7,ncbigene:51809,ncbigene,51809
7662,MICALL2,ncbigene:79778,ncbigene,79778
7661,PDYN,ncbigene:5173,ncbigene,5173
7660,ROCK2,ncbigene:9475,ncbigene,9475
7659,SDF2,ncbigene:6388,ncbigene,6388
7658,PELO,ncbigene:53918,ncbigene,53918
7657,CAB39L,ncbigene:81617,ncbigene,81617
7656,STRADB,ncbigene:55437,ncbigene,55437
7655,CAB39,ncbigene:51719,ncbigene,51719
7654,ANKRD27,ncbigene:84079,ncbigene,84079
7653,ASB1,ncbigene:51665,ncbigene,51665
7652,PCED1B,ncbigene:91523,ncbigene,91523
7651,GINS1,ncbigene:9837,ncbigene,9837
7650,GINS3,ncbigene:64785,ncbigene,64785
7649,SYT12,ncbigene:91683,ncbigene,91683
7648,PDK2,ncbigene:5164,ncbigene,5164
7647,SF3B6,ncbigene:51639,ncbigene,51639
7646,CCZ1,ncbigene:51622,ncbigene,51622
7645,PDHB,ncbigene:5162,ncbigene,5162
7644,OTUB1,ncbigene:55611,ncbigene,55611
7643,RNF126,ncbigene:55658,ncbigene,55658
7642,PTH1R,ncbigene:5745,ncbigene,5745
7641,PDHA1,ncbigene:5160,ncbigene,5160
7640,AZIN1,ncbigene:51582,ncbigene,51582
7639,PDE6B,ncbigene:5158,ncbigene,5158
7638,CYRIA,ncbigene:81553,ncbigene,81553
7637,CYRIB,ncbigene:51571,ncbigene,51571
7636,UFM1,ncbigene:51569,ncbigene,51569
7635,TDP2,ncbigene:51567,ncbigene,51567
7634,CBR4,ncbigene:84869,ncbigene,84869
7633,SEMA4G,ncbigene:57715,ncbigene,57715
7632,NT5DC3,ncbigene:51559,ncbigene,51559
7631,C1orf109,ncbigene:54955,ncbigene,54955
7630,VPS53,ncbigene:55275,ncbigene,55275
7629,GINS2,ncbigene:51659,ncbigene,51659
7628,VPS54,ncbigene:51542,ncbigene,51542
7627,MTFP1,ncbigene:51537,ncbigene,51537
7626,FNIP1,ncbigene:96459,ncbigene,96459
7625,CHMP1B,ncbigene:57132,ncbigene,57132
7624,CPXCR1,ncbigene:53336,ncbigene,53336
7623,RHPN2,ncbigene:85415,ncbigene,85415
7622,TRMO,ncbigene:51531,ncbigene,51531
7621,PDE9A,ncbigene:5152,ncbigene,5152
7620,FCHSD1,ncbigene:89848,ncbigene,89848
7619,GAS7,ncbigene:8522,ncbigene,8522
7618,PDE8A,ncbigene:5151,ncbigene,5151
7617,UFC1,ncbigene:51506,ncbigene,51506
7616,CTNNBL1,ncbigene:56259,ncbigene,56259
7615,ATP5PO,ncbigene:539,ncbigene,539
7614,NELFCD,ncbigene:51497,ncbigene,51497
7613,HACD3,ncbigene:51495,ncbigene,51495
7612,ANKFY1,ncbigene:51479,ncbigene,51479
7611,RAB28,ncbigene:9364,ncbigene,9364
7610,TBC1D10A,ncbigene:83874,ncbigene,83874
7609,INPP5E,ncbigene:56623,ncbigene,56623
7608,UBL3,ncbigene:5412,ncbigene,5412
7607,ENAH,ncbigene:55740,ncbigene,55740
7606,PFN2,ncbigene:5217,ncbigene,5217
7605,YTHDF1,ncbigene:54915,ncbigene,54915
7604,YTHDF2,ncbigene:51441,ncbigene,51441
7603,VDAC3,ncbigene:7419,ncbigene,7419
7602,MANEA,ncbigene:79694,ncbigene,79694
7601,POLK,ncbigene:51426,ncbigene,51426
7600,PRKAB2,ncbigene:5565,ncbigene,5565
7599,PRKAB1,ncbigene:5564,ncbigene,5564
7598,PRKAA2,ncbigene:5563,ncbigene,5563
7597,PRKAG2,ncbigene:51422,ncbigene,51422
7596,PDE4B,ncbigene:5142,ncbigene,5142
7595,SLC35A5,ncbigene:55032,ncbigene,55032
7594,PDE4D,ncbigene:5144,ncbigene,5144
7593,PDE4A,ncbigene:5141,ncbigene,5141
7592,WNT16,ncbigene:51384,ncbigene,51384
7591,TBC1D24,ncbigene:57465,ncbigene,57465
7590,SNX7,ncbigene:51375,ncbigene,51375
7589,MRPS12,ncbigene:6183,ncbigene,6183
7588,ENOX1,ncbigene:55068,ncbigene,55068
7587,MBTPS2,ncbigene:51360,ncbigene,51360
7586,CUEDC2,ncbigene:79004,ncbigene,79004
7585,TK1,ncbigene:7083,ncbigene,7083
7584,AHSP,ncbigene:51327,ncbigene,51327
7583,RNF40,ncbigene:9810,ncbigene,9810
7582,WAC,ncbigene:51322,ncbigene,51322
7581,ABCC10,ncbigene:89845,ncbigene,89845
7580,ZNF397,ncbigene:84307,ncbigene,84307
7579,ZNF232,ncbigene:7775,ncbigene,7775
7578,ZNF213,ncbigene:7760,ncbigene,7760
7577,MZF1,ncbigene:7593,ncbigene,7593
7576,ZSCAN21,ncbigene:7589,ncbigene,7589
7575,ZSCAN20,ncbigene:7579,ncbigene,7579
7574,GRAMD2B,ncbigene:65983,ncbigene,65983
7573,IER5,ncbigene:51278,ncbigene,51278
7572,FAM184A,ncbigene:79632,ncbigene,79632
7571,RB1,ncbigene:5925,ncbigene,5925
7570,CDK18,ncbigene:5129,ncbigene,5129
7569,CDK17,ncbigene:5128,ncbigene,5128
7568,TSC2,ncbigene:7249,ncbigene,7249
7567,TSC1,ncbigene:7248,ncbigene,7248
7566,TBC1D7,ncbigene:51256,ncbigene,51256
7565,UBA3,ncbigene:9039,ncbigene,9039
7564,NAE1,ncbigene:8883,ncbigene,8883
7563,MZB1,ncbigene:51237,ncbigene,51237
7562,PIGP,ncbigene:51227,ncbigene,51227
7561,CHMP5,ncbigene:51510,ncbigene,51510
7560,CHMP1A,ncbigene:5119,ncbigene,5119
7559,BCL7B,ncbigene:9275,ncbigene,9275
7558,ARID1A,ncbigene:8289,ncbigene,8289
7557,SMARCD3,ncbigene:6604,ncbigene,6604
7556,SMARCD2,ncbigene:6603,ncbigene,6603
7555,SMARCC1,ncbigene:6599,ncbigene,6599
7554,SMARCB1,ncbigene:6598,ncbigene,6598
7553,SMARCA4,ncbigene:6597,ncbigene,6597
7552,SMARCA2,ncbigene:6595,ncbigene,6595
7551,DPF2,ncbigene:5977,ncbigene,5977
7550,CRBN,ncbigene:51185,ncbigene,51185
7549,SPHK1,ncbigene:8877,ncbigene,8877
7548,PLEKHO1,ncbigene:51177,ncbigene,51177
7547,LEF1,ncbigene:51176,ncbigene,51176
7546,DDX59,ncbigene:83479,ncbigene,83479
7545,RCN1,ncbigene:5954,ncbigene,5954
7544,MVB12A,ncbigene:93343,ncbigene,93343
7543,MVB12B,ncbigene:89853,ncbigene,89853
7542,VPS37B,ncbigene:79720,ncbigene,79720
7541,SLC25A21,ncbigene:89874,ncbigene,89874
7540,CDK13,ncbigene:8621,ncbigene,8621
7539,PRRC2A,ncbigene:7916,ncbigene,7916
7538,SCAF4,ncbigene:57466,ncbigene,57466
7537,RNF220,ncbigene:55182,ncbigene,55182
7536,RBM27,ncbigene:54439,ncbigene,54439
7535,RNFT1,ncbigene:51136,ncbigene,51136
7534,KCTD15,ncbigene:79047,ncbigene,79047
7533,STK19,ncbigene:8859,ncbigene,8859
7532,AASDHPPT,ncbigene:60496,ncbigene,60496
7531,THAP7,ncbigene:80764,ncbigene,80764
7530,PCLAF,ncbigene:9768,ncbigene,9768
7529,APH1A,ncbigene:51107,ncbigene,51107
7528,KANSL3,ncbigene:55683,ncbigene,55683
7527,MLXIPL,ncbigene:51085,ncbigene,51085
7526,POLR1E,ncbigene:64425,ncbigene,64425
7525,ZNF133,ncbigene:7692,ncbigene,7692
7524,CCDC183,ncbigene:84960,ncbigene,84960
7523,MIB1,ncbigene:57534,ncbigene,57534
7522,TMX2,ncbigene:51075,ncbigene,51075
7521,ISOC2,ncbigene:79763,ncbigene,79763
7520,TXNDC12,ncbigene:51060,ncbigene,51060
7519,PCK2,ncbigene:5106,ncbigene,5106
7518,THUMPD1,ncbigene:55623,ncbigene,55623
7517,ZNF691,ncbigene:51058,ncbigene,51058
7516,CELA2B,ncbigene:51032,ncbigene,51032
7515,CHMP6,ncbigene:79643,ncbigene,79643
7514,GLRX5,ncbigene:51218,ncbigene,51218
7513,GOLT1B,ncbigene:51026,ncbigene,51026
7512,FIS1,ncbigene:51024,ncbigene,51024
7511,WASHC5,ncbigene:9897,ncbigene,9897
7510,NAV1,ncbigene:89796,ncbigene,89796
7509,WASH6P,ncbigene:653440,ncbigene,653440
7508,PRELID3B,ncbigene:51012,ncbigene,51012
7507,H2AC20,ncbigene:8338,ncbigene,8338
7506,PCDH1,ncbigene:5097,ncbigene,5097
7505,CDON,ncbigene:50937,ncbigene,50937
7504,PCBP1,ncbigene:5093,ncbigene,5093
7503,PCBD2,ncbigene:84105,ncbigene,84105
7502,ADAM7,ncbigene:8756,ncbigene,8756
7501,ATP5ME,ncbigene:521,ncbigene,521
7500,ATP5F1D,ncbigene:513,ncbigene,513
7499,SEMA7A,ncbigene:8482,ncbigene,8482
7498,PARD6A,ncbigene:50855,ncbigene,50855
7497,TRAT1,ncbigene:50852,ncbigene,50852
7496,PARN,ncbigene:5073,ncbigene,5073
7495,NSUN2,ncbigene:54888,ncbigene,54888
7494,ZNF593,ncbigene:51042,ncbigene,51042
7493,RALB,ncbigene:5899,ncbigene,5899
7492,PALM,ncbigene:5064,ncbigene,5064
7491,DCXR,ncbigene:51181,ncbigene,51181
7490,TMEM120A,ncbigene:83862,ncbigene,83862
7489,TAS2R14,ncbigene:50840,ncbigene,50840
7488,PNPLA2,ncbigene:57104,ncbigene,57104
7487,PAFAH1B3,ncbigene:5050,ncbigene,5050
7486,PAFAH1B2,ncbigene:5049,ncbigene,5049
7485,PAFAH1B1,ncbigene:5048,ncbigene,5048
7484,PABPC3,ncbigene:5042,ncbigene,5042
7483,PA2G4,ncbigene:5036,ncbigene,5036
7482,CYBC1,ncbigene:79415,ncbigene,79415
7481,OVOL1,ncbigene:5017,ncbigene,5017
7480,PLEKHA3,ncbigene:65977,ncbigene,65977
7479,ORM2,ncbigene:5005,ncbigene,5005
7478,ORM1,ncbigene:5004,ncbigene,5004
7477,NSDHL,ncbigene:50814,ncbigene,50814
7476,ORC2,ncbigene:4999,ncbigene,4999
7475,CLDN20,ncbigene:49861,ncbigene,49861
7474,SCAPER,ncbigene:49855,ncbigene,49855
7473,OPCML,ncbigene:4978,ncbigene,4978
7472,OGDH,ncbigene:4967,ncbigene,4967
7471,OAZ3,ncbigene:51686,ncbigene,51686
7470,ODC1,ncbigene:4953,ncbigene,4953
7469,TSPAN18,ncbigene:90139,ncbigene,90139
7468,CISD1,ncbigene:55847,ncbigene,55847
7467,NVL,ncbigene:4931,ncbigene,4931
7466,TNNI2,ncbigene:7136,ncbigene,7136
7465,ROR1,ncbigene:4919,ncbigene,4919
7464,HSD17B6,ncbigene:8630,ncbigene,8630
7463,FAR2,ncbigene:55711,ncbigene,55711
7462,RBKS,ncbigene:64080,ncbigene,64080
7461,NRF1,ncbigene:4899,ncbigene,4899
7460,GMCL1,ncbigene:64395,ncbigene,64395
7459,OSTC,ncbigene:58505,ncbigene,58505
7458,ATP2A1,ncbigene:487,ncbigene,487
7457,NPHP1,ncbigene:4867,ncbigene,4867
7456,ARNTL2,ncbigene:56938,ncbigene,56938
7455,ARNT2,ncbigene:9915,ncbigene,9915
7454,SMG7,ncbigene:9887,ncbigene,9887
7453,HAUS8,ncbigene:93323,ncbigene,93323
7452,SFPQ,ncbigene:6421,ncbigene,6421
7451,NONO,ncbigene:4841,ncbigene,4841
7450,NME4,ncbigene:4833,ncbigene,4833
7449,NME1,ncbigene:4830,ncbigene,4830
7448,NFYB,ncbigene:4801,ncbigene,4801
7447,NFYA,ncbigene:4800,ncbigene,4800
7446,NFX1,ncbigene:4799,ncbigene,4799
7445,WDR75,ncbigene:84128,ncbigene,84128
7444,CHD9,ncbigene:80205,ncbigene,80205
7443,NFKBIE,ncbigene:4794,ncbigene,4794
7442,RELA,ncbigene:5970,ncbigene,5970
7441,NFKBIA,ncbigene:4792,ncbigene,4792
7440,DEF6,ncbigene:50619,ncbigene,50619
7439,NFKB2,ncbigene:4791,ncbigene,4791
7438,NFKBID,ncbigene:84807,ncbigene,84807
7437,PADI3,ncbigene:51702,ncbigene,51702
7436,NFKB1,ncbigene:4790,ncbigene,4790
7435,S1PR4,ncbigene:8698,ncbigene,8698
7434,CD8B,ncbigene:926,ncbigene,926
7433,NDRG3,ncbigene:57446,ncbigene,57446
7432,GPR84,ncbigene:53831,ncbigene,53831
7431,ATP4A,ncbigene:495,ncbigene,495
7430,NFATC1,ncbigene:4772,ncbigene,4772
7429,ATP1A2,ncbigene:477,ncbigene,477
7428,NEUROG1,ncbigene:4762,ncbigene,4762
7427,ATP1B1,ncbigene:481,ncbigene,481
7426,ATP1A1,ncbigene:476,ncbigene,476
7425,KIAA1671,ncbigene:85379,ncbigene,85379
7424,NEU2,ncbigene:4759,ncbigene,4759
7423,NEFL,ncbigene:4747,ncbigene,4747
7422,NEFH,ncbigene:4744,ncbigene,4744
7421,FBXL15,ncbigene:79176,ncbigene,79176
7420,NOL8,ncbigene:55035,ncbigene,55035
7419,ILKAP,ncbigene:80895,ncbigene,80895
7418,TRIT1,ncbigene:54802,ncbigene,54802
7417,COA1,ncbigene:55744,ncbigene,55744
7416,NDUFB2,ncbigene:4708,ncbigene,4708
7415,DNAJC30,ncbigene:84277,ncbigene,84277
7414,NDUFB10,ncbigene:4716,ncbigene,4716
7413,NDUFB9,ncbigene:4715,ncbigene,4715
7412,NDUFB7,ncbigene:4713,ncbigene,4713
7411,NDUFB6,ncbigene:4712,ncbigene,4712
7410,NDUFB1,ncbigene:4707,ncbigene,4707
7409,NDUFA8,ncbigene:4702,ncbigene,4702
7408,NDUFA3,ncbigene:4696,ncbigene,4696
7407,WASL,ncbigene:8976,ncbigene,8976
7406,NCAM1,ncbigene:4684,ncbigene,4684
7405,RPL24,ncbigene:6152,ncbigene,6152
7404,NACA,ncbigene:4666,ncbigene,4666
7403,NAB1,ncbigene:4664,ncbigene,4664
7402,ASB3,ncbigene:51130,ncbigene,51130
7401,PPP1R12A,ncbigene:4659,ncbigene,4659
7400,MYOG,ncbigene:4656,ncbigene,4656
7399,SDF4,ncbigene:51150,ncbigene,51150
7398,MYO9A,ncbigene:4649,ncbigene,4649
7397,MYL5,ncbigene:4636,ncbigene,4636
7396,MYL2,ncbigene:4633,ncbigene,4633
7395,ZFHX3,ncbigene:463,ncbigene,463
7394,MYL3,ncbigene:4634,ncbigene,4634
7393,MYF6,ncbigene:4618,ncbigene,4618
7392,NAGK,ncbigene:55577,ncbigene,55577
7391,MVK,ncbigene:4598,ncbigene,4598
7390,MVD,ncbigene:4597,ncbigene,4597
7389,ND2,ncbigene:4536,ncbigene,4536
7388,MTHFD1,ncbigene:4522,ncbigene,4522
7387,CYTB,ncbigene:4519,ncbigene,4519
7386,COX2,ncbigene:4513,ncbigene,4513
7385,ATP6,ncbigene:4508,ncbigene,4508
7384,MSX2,ncbigene:4488,ncbigene,4488
7383,MSRA,ncbigene:4482,ncbigene,4482
7382,EZR,ncbigene:7430,ncbigene,7430
7381,MSN,ncbigene:4478,ncbigene,4478
7380,PALM2AKAP2,ncbigene:445815,ncbigene,445815
7379,SMDT1,ncbigene:91689,ncbigene,91689
7378,STXBP3,ncbigene:6814,ncbigene,6814
7377,STEAP3,ncbigene:55240,ncbigene,55240
7376,MCUB,ncbigene:55013,ncbigene,55013
7375,BDH2,ncbigene:56898,ncbigene,56898
7374,MYO1B,ncbigene:4430,ncbigene,4430
7373,PGAM2,ncbigene:5224,ncbigene,5224
7372,RPS26P11,ncbigene:441502,ncbigene,441502
7371,THEMIS2,ncbigene:9473,ncbigene,9473
7370,LOC441493,ncbigene:441493,ncbigene,441493
7369,AKR1B10,ncbigene:57016,ncbigene,57016
7368,AKR1B15,ncbigene:441282,ncbigene,441282
7367,POTEKP,ncbigene:440915,ncbigene,440915
7366,ZNF724,ncbigene:440519,ncbigene,440519
7365,UBL4A,ncbigene:8266,ncbigene,8266
7364,CAMLG,ncbigene:819,ncbigene,819
7363,GET1,ncbigene:7485,ncbigene,7485
7362,GET3,ncbigene:439,ncbigene,439
7361,MPP3,ncbigene:4356,ncbigene,4356
7360,MPG,ncbigene:4350,ncbigene,4350
7359,CD200,ncbigene:4345,ncbigene,4345
7358,MOG,ncbigene:4340,ncbigene,4340
7357,MMP14,ncbigene:4323,ncbigene,4323
7356,TIMP1,ncbigene:7076,ncbigene,7076
7355,PMS2,ncbigene:5395,ncbigene,5395
7354,MITF,ncbigene:4286,ncbigene,4286
7353,LOC554223,ncbigene:554223,ncbigene,554223
7352,CXCL9,ncbigene:4283,ncbigene,4283
7351,MID1,ncbigene:4281,ncbigene,4281
7350,MFAP1,ncbigene:4236,ncbigene,4236
7349,PBX3,ncbigene:5090,ncbigene,5090
7348,PBX4,ncbigene:80714,ncbigene,80714
7347,MEIS1,ncbigene:4211,ncbigene,4211
7346,MEF2D,ncbigene:4209,ncbigene,4209
7345,NDNF,ncbigene:79625,ncbigene,79625
7344,ZNF200,ncbigene:7752,ncbigene,7752
7343,RPS7,ncbigene:6201,ncbigene,6201
7342,PPARD,ncbigene:5467,ncbigene,5467
7341,PIAS4,ncbigene:51588,ncbigene,51588
7340,MCM3,ncbigene:4172,ncbigene,4172
7339,BAX,ncbigene:581,ncbigene,581
7338,BAK1,ncbigene:578,ncbigene,578
7337,NFKBIB,ncbigene:4793,ncbigene,4793
7336,MYC,ncbigene:4609,ncbigene,4609
7335,MXI1,ncbigene:4601,ncbigene,4601
7334,MNT,ncbigene:4335,ncbigene,4335
7333,MATN2,ncbigene:4147,ncbigene,4147
7332,RSC1A1,ncbigene:6248,ncbigene,6248
7331,DDI1,ncbigene:414301,ncbigene,414301
7330,MAP2,ncbigene:4133,ncbigene,4133
7329,MAOB,ncbigene:4129,ncbigene,4129
7328,SNCA,ncbigene:6622,ncbigene,6622
7327,MAN2C1,ncbigene:4123,ncbigene,4123
7326,B4GALT6,ncbigene:9331,ncbigene,9331
7325,MMP10,ncbigene:4319,ncbigene,4319
