node1,node2
23210,9295
23210,85313
23210,84950
23210,84081
23210,8233
23210,8227
23210,79665
23210,79576
23210,79169
23210,6651
23210,65117
23210,6433
23210,6100
23210,58517
23210,58509
23210,57661
23210,57599
23210,57018
23210,55692
23210,55660
23210,55339
23210,55082
23210,51747
23210,51634
23210,51631
23210,51538
23210,51319
23210,4795
23210,286499
23210,24144
10898,8189
10898,81608
10898,56950
10898,55339
10898,53981
10898,51692
10898,5033
10898,29894
10898,23210
10892,8915
10892,8270
5877,8826
5877,81876
2664,9367
2664,9363
2664,8766
2664,84932
2664,81876
2664,7879
2664,5878
2664,5872
2664,5870
2664,5869
2664,5868
2664,5867
2664,5864
2664,5861
2664,57403
2664,53917
2664,53916
2664,51762
2664,51560
2664,51552
2664,4218
2664,339122
2664,2665
10890,5877
10890,2664
10885,23378
10885,134430
51642,90480
51642,79727
51642,6182
51642,6150
51642,6143
51642,6139
51642,6137
51642,5939
51642,57129
51642,54534
51642,54148
5018,7852
5018,54534
5018,51263
5018,51069
29093,80742
29093,79727
29093,6202
29093,6182
29093,6150
29093,6143
29093,5939
29093,57129
29093,54534
29093,54148
29093,51264
29093,51263
29093,51258
29093,51253
29093,51073
29093,51069
29093,341567
26354,8575
26354,79661
26354,6838
26354,65005
26354,6166
26354,6137
26354,54948
26354,54940
26354,51264
26354,51263
26354,3024
26354,28998
26354,28977
219927,9581
219927,90480
219927,85476
219927,84545
219927,845
219927,8225
219927,79727
219927,79661
219927,65080
219927,6202
219927,6182
219927,6150
219927,6143
219927,60528
219927,5939
219927,57129
219927,55699
219927,55157
219927,55052
219927,54534
219927,54148
219927,51264
219927,51263
219927,51258
219927,51253
219927,51073
219927,51069
219927,4528
219927,341567
219927,29074
219927,28998
219927,28977
219927,284273
219927,26960
219927,23567
219927,23521
219927,23438
10882,9370
10882,1943
27348,944
27348,9388
27348,9244
27348,81562
27348,5156
27348,3309
1605,944
1605,90273
1605,3956
1605,283870
1191,8744
1191,4314
1191,4121
1191,3113
1088,8703
1088,27348
1088,1605
1088,1191
10876,6782
6744,8424
10875,6744
10875,3710
10874,9528
10874,53833
10874,3113
10874,113277
3661,91369
3661,57003
222894,6938
222894,6929
155400,89891
155400,84790
155400,7846
155400,7277
155400,55695
155400,51750
155400,4548
155400,4331
155400,3312
155400,26015
155400,253143
155400,23060
155400,2117
10869,8704
10869,8468
10869,3661
10869,222894
10869,158046
10869,155400
9217,9885
9217,9600
9217,94005
9217,9218
23492,84108
23492,80012
23492,7703
23492,648
23492,6045
10868,9217
10868,23492
10859,11026
1544,2235
8788,9741
8788,88455
83444,8607
80304,8607
79913,8607
7528,8607
54891,8607
54617,8607
51412,8607
51412,7846
51412,6602
51412,5641
51412,55929
51412,55181
51412,55032
51377,9861
51377,91409
51377,90557
51377,8607
51377,80227
51377,80212
51377,79913
51377,573
51377,5719
51377,5718
51377,5717
51377,5716
51377,5713
51377,5711
51377,5710
51377,5709
51377,5708
51377,5707
51377,5706
51377,5705
51377,5704
51377,5702
51377,5701
51377,5700
51377,54617
4798,8607
4798,51377
25911,8741
25911,8607
25911,5875
25911,27258
125476,93973
125476,8607
125476,83444
125476,79913
125476,7528
125476,54617
125476,51377
125476,4798
125476,29844
125476,283899
125476,164684
116143,8607
116143,8409
116143,79657
116143,55011
116143,5501
116143,5202
10933,9643
10933,93621
10933,8607
10933,8295
10933,8089
10933,79728
10933,675
10933,64769
10933,5931
10933,57798
10933,57634
10933,56946
10933,55929
10933,55317
10933,55257
10933,54799
10933,347918
10933,3015
10933,255626
10933,146310
10855,79630
10855,5156
10855,26232
54700,9533
54700,84172
54700,64425
51184,9533
51184,9217
51184,8725
51184,84172
51184,8409
51184,81488
51184,79871
51184,661
51184,64425
51184,58490
51184,55718
51184,55703
51184,55011
51184,5441
51184,5439
51184,5436
51184,5435
51184,5434
51184,5433
51184,5432
51184,5431
51184,5430
51184,51728
10849,9533
10849,54700
10849,5441
10849,5435
10849,51184
10849,51082
5501,9972
5501,9765
5501,9372
5501,8725
5501,84687
5501,8409
5501,81930
5501,81572
5501,8045
5501,79834
5501,79660
5501,79657
5501,7159
5501,6992
5501,57082
5501,56252
5501,55914
5501,55607
5501,55227
5501,55183
5501,5514
5501,5511
5501,5510
5501,5504
5501,55011
4660,9701
4660,55662
4660,5501
4660,5500
4660,5499
4660,51130
4660,4853
4660,4851
4103,84948
4103,7381
4103,728269
4103,7259
4103,56890
4103,56852
4103,55827
10848,9532
10848,5501
10848,4660
10848,4103
10848,3312
10848,30851
10845,9249
10845,84706
10845,79178
10845,7386
286530,9670
286530,9652
286530,8884
286530,8834
286530,80724
286530,79675
286530,79572
286530,64225
286530,64083
286530,57650
286530,57515
286530,55770
286530,55732
286530,55183
286530,55127
286530,54919
286530,51108
286530,490
286530,478
286530,4512
10844,286530
10844,27175
10844,2357
10844,187
10844,148808
10844,114791
10844,11318
3802,91663
10827,3802
10825,9450
10825,25818
10825,203068
10825,1943
10815,3312
10814,10815
10813,56902
11334,9907
11334,9397
11334,80131
11334,6449
11334,50614
11334,4836
11334,3312
11334,3308
11334,22824
11334,2021
11334,162417
10808,11334
10808,11080
10807,29844
10806,79874
10806,51435
114131,8925
114131,57120
114131,3309
114131,150472
55964,989
55752,989
55752,55964
4735,989
4735,55964
4735,55752
4735,5414
4735,5413
346288,989
346288,55964
346288,55752
346288,4735
23580,989
23580,55964
23580,55752
23580,5413
23580,4735
23157,989
23157,6182
23157,55964
23157,55752
23157,5414
23157,5413
23157,4735
23157,346288
23157,23580
23157,23176
1731,989
1731,55964
1731,55752
1731,5414
1731,5413
1731,4898
1731,4735
1731,23176
1731,23157
151011,989
151011,6182
151011,55964
151011,55752
151011,5414
151011,5413
151011,4735
151011,346288
151011,23580
151011,23176
151011,23157
151011,1731
10801,989
10801,55964
10801,55752
10801,4735
10801,346288
10801,23580
10801,23157
10801,1731
10801,151011
6631,9967
6631,6732
6631,6638
6631,6637
6631,6636
6631,6635
6631,6634
6631,6633
6631,6632
3488,57563
3488,55844
3488,5520
3488,5519
3488,5518
3488,5515
6726,6731
6726,6730
6726,6729
6726,6728
6726,6727
441024,9261
441024,6726
129852,92667
129852,91754
129852,79184
129852,29086
129852,23172
10797,9261
10797,6726
10797,441024
10797,129852
55316,7386
55316,64951
79414,79630
60561,9554
60561,9183
60561,8775
60561,8674
60561,7434
60561,662
57622,9466
57622,944
57622,8995
57622,81833
57622,645104
55014,84709
55014,80975
55014,58190
51272,9554
51272,53407
201931,9482
201931,9308
201931,8893
201931,8794
201931,64218
201931,6383
201931,59271
201931,53
201931,5047
201931,444
201931,346689
201931,2993
201931,23592
201931,2137
148223,9554
148223,9183
148223,738
148223,7260
148223,662
148223,60561
148223,5595
148223,5594
148223,55850
148223,51594
148223,152579
10785,4234
10783,91754
2037,9406
2037,80311
2037,79726
2037,7532
2037,57703
2037,5411
2037,23564
2037,23524
2037,23210
2037,23136
2037,22985
1196,91746
1196,6434
1196,6432
1196,6431
1196,6426
1196,5939
1196,5411
1196,29896
1196,23708
1196,23524
1196,23185
1196,1198
11338,9406
11338,9169
11338,7307
11338,708
11338,6733
11338,6732
11338,6426
11338,5411
11338,29896
11338,23524
11338,23350
11338,23210
11338,22985
11338,124245
11338,1198
84699,8945
84699,8546
79842,80304
79837,9722
79837,9406
79837,9221
79837,8546
79837,84717
79837,8396
79837,8239
79012,960
79012,8546
57730,84078
57730,81839
57730,80205
57730,6653
5596,8986
5596,8550
5596,79990
5596,60493
5596,5597
55311,8452
55311,7745
55311,7593
55311,7572
55311,64943
55311,55696
55311,55663
5305,9722
5305,9406
5305,9221
5305,84717
5305,8396
5305,79837
5305,6794
5305,55425
5305,54819
5305,5411
50964,9512
50964,8924
50964,84262
50964,55170
50964,51593
4795,9739
4795,9406
4795,89890
4795,8546
4795,84916
4795,84717
4795,84135
4795,84128
4795,84078
4795,8239
4795,81839
4795,80205
4795,57703
4795,55692
4795,54819
4795,5411
3216,84078
3216,79269
3216,6050
3216,55914
3216,54882
3216,54793
3216,404734
3202,9631
3202,4695
3202,404734
23382,91608
23382,84699
23382,8446
23382,84330
23382,8396
23382,79837
23382,79012
23382,5596
23382,55311
23382,54971
23382,5305
23382,4795
23382,3607
220965,23382
1936,833
1936,8061
1936,80325
1936,7407
1936,6238
1936,55509
1936,4302
1936,3895
1936,347688
1936,2355
1936,23382
1936,1937
148281,84258
148281,341359
127833,6857
127833,57703
127833,23246
10767,9131
10767,56915
10767,54512
10767,51013
10767,51010
10767,23404
10767,23016
10766,246175
83648,9578
83648,9401
83648,8476
7170,9696
7170,79036
7170,7171
4741,7431
4741,54461
4741,4747
4741,4744
3881,8139
3881,80233
2670,81493
2670,7431
1674,9512
1674,81493
1674,8139
1674,7431
1674,4741
1674,257160
1674,23336
1674,23203
1674,23085
10763,83648
10763,7170
10763,4741
10763,3881
10763,2670
10763,1674
55193,9274
55193,8110
55193,6605
55193,6602
55193,6601
55193,6175
55193,6135
55193,605
3833,55054
259282,5929
259282,29915
157313,5501
157313,3838
10762,9972
10762,8405
10762,55193
10762,3841
10762,3840
10762,3839
10762,3838
10762,3837
10762,3836
10762,3833
10762,259282
10762,23633
10762,157313
10758,23475
26060,83648
26060,55198
23365,9218
23365,9217
10755,55198
10755,26060
10755,23365
10755,126326
1475,55823
1475,1515
1475,1514
1475,1512
1475,1508
1474,63929
1474,1515
1474,1514
1075,83715
1075,1475
1075,1474
1075,1471
57157,9218
10745,57157
153090,9462
153090,6249
153090,57530
153090,50856
153090,4163
153090,23294
10738,153090
10738,10739
3837,64110
3837,5901
3837,567
3837,55720
3837,50809
3837,3838
10736,84262
10736,80011
10736,54821
10736,3837
4435,9559
4435,92667
4435,5885
4435,56898
4435,55737
4435,54583
4435,51132
10735,4435
10735,2512
8893,9976
8893,970
8893,958
5824,9941
5824,9653
5824,958
5824,8504
5824,8459
5824,8458
5824,80146
5824,79877
5824,79594
5824,7388
5824,6693
55630,94005
55630,89944
55630,84803
55630,84302
55630,84233
55630,8324
55630,80146
55630,79188
55630,7542
55630,6522
55630,5825
55630,5770
55630,57190
55630,55706
40,7095
40,41
26953,79707
26953,64981
26953,6137
26953,51566
26953,51318
26953,3843
26953,2778
10730,8893
10730,5824
10730,57326
10730,55630
10730,40
10730,2815
10730,26953
9282,9862
9282,9623
9282,9477
9282,9443
9282,9440
9282,9412
64848,9982
64848,9053
64848,8575
64848,8336
64848,80742
64848,79759
64848,6838
56919,57602
55181,9532
54583,689
5426,56655
5426,5427
5337,8893
5337,79734
26128,9928
26128,81930
26128,63971
26128,56992
26128,55614
26128,5501
23154,9410
23154,9343
23154,55837
23154,25980
192670,54623
192669,8943
192669,8546
192669,3320
192669,26985
192669,2289
11128,9533
11128,8607
11128,84265
11128,84232
11128,8409
11128,79657
11128,661
11128,5950
11128,55718
11128,55011
11128,5441
11128,5435
11128,5202
11128,51728
11128,51184
11128,51082
11128,2512
11128,171568
11128,11321
10728,9646
10728,9578
10728,9401
10728,9328
10728,9282
10728,9212
10728,9049
10728,90007
10728,8725
10728,8525
10728,84978
10728,8476
10728,8458
10728,83939
10728,81930
10728,79990
10728,730211
10728,7155
10728,7011
10728,692312
10728,64848
10728,57602
10728,57037
10728,56919
10728,55764
10728,55355
10728,55247
10728,55181
10728,55140
10728,54583
10728,5426
10728,53635
10728,5338
10728,5337
10728,51605
10728,50485
10728,3993
10728,3327
10728,3326
10728,3323
10728,3320
10728,2975
10728,26128
10728,25980
10728,253143
10728,23154
10728,2314
10728,23064
10728,22984
10728,2289
10728,196
10728,192670
10728,192669
10728,11319
10728,11146
10728,11128
282809,3281
10723,84885
10723,8000
10723,79669
10723,6560
10723,654346
10723,3965
10723,3964
10723,3958
10723,284194
23431,27185
146705,9179
146705,81689
146705,81559
146705,55088
146705,5347
146705,3312
146705,23431
11154,27185
11154,146705
10717,9179
10717,27185
10717,23431
10717,146705
10717,11154
5425,5980
5425,57804
5425,5536
10714,9450
10714,5425
10714,11318
10713,9410
10713,6635
57520,753
4734,9413
4734,90809
4734,753
4734,56937
4734,5638
4734,55529
4734,55092
4734,54602
23327,9413
23327,92714
23327,7805
23327,753
23327,5638
23327,55092
23327,54602
23327,286676
23327,25777
10712,57520
10712,51741
10712,4734
10712,23327
5368,9631
389123,8925
389123,8888
389123,8887
389123,57448
29984,84886
29984,55006
79709,8985
79709,8292
4969,7184
4969,6653
2615,7040
2615,6774
2615,6610
2615,64429
2615,6184
2615,57181
2615,3309
2615,3107
26018,9860
26018,92369
26018,84727
26018,55325
26018,54953
26018,347688
26018,26232
348995,89953
348995,8270
348995,81929
348995,79902
348995,79023
348995,7507
348995,6683
348995,6396
348995,57122
348995,55746
348995,55644
348995,4928
1775,3309
138009,9361
138009,91369
138009,8451
138009,8450
138009,5836
138009,23277
138009,1642
26205,6383
10691,6383
10691,26205
157574,80153
157574,6500
157574,23644
9328,9329
55930,5824
55737,9559
55737,8724
55737,84695
55737,79922
5558,91408
5558,81858
5558,689
5558,5634
51366,84569
51366,55794
51366,55347
51366,54461
4644,8893
4644,5824
2975,9329
2975,92595
2975,84851
2975,845
2975,8242
2975,6187
2975,6137
2975,54819
2975,50674
2975,4808
259266,5824
259266,56157
1982,4100
1982,23475
90141,9814
8861,89884
56943,56970
5586,79012
23095,8030
23095,547
23095,26128
23077,84439
23077,83729
23077,80005
23077,6997
23077,6500
23077,6320
23077,57575
23077,51335
23077,3487
23077,23556
23077,23462
200933,83729
200933,6500
200933,6320
200933,51335
200933,2896
200933,23462
134359,57700
134359,29911
129049,8498
129049,55529
129049,54940
129049,5157
1070,90141
1070,7508
1070,55929
1070,5368
1070,389123
1070,29984
1070,2512
1070,157574
1070,134359
1070,129049
1070,126364
1069,90141
1069,7508
1069,255626
1069,2512
1069,2249
1069,157574
1069,134359
1069,129049
1069,127495
1068,9905
1068,9814
1068,90141
1068,8888
1068,8861
1068,84926
1068,8458
1068,7508
1068,57577
1068,56943
1068,5586
1068,55795
1068,55775
1068,23095
1068,23077
1068,200933
1068,134359
1068,129049
1068,1070
1068,1069
64222,9427
64222,9244
64222,821
64222,79188
158062,80020
158062,79070
158062,55501
158062,54480
158062,51148
158062,4124
158062,411
158062,3309
158062,26505
158062,23765
158062,23324
158062,2182
128821,8604
128821,79937
128821,728577
128821,60386
128821,5885
128821,5768
128821,55768
128821,478
128821,291
128821,27248
128821,2686
128821,26505
128821,2589
128821,2137
54331,79068
54331,6009
54331,54442
2790,5082
2787,5082
10672,80790
10672,60626
10672,5910
10672,54331
10672,3312
10672,2790
10672,2787
10672,2783
80310,8924
80310,84861
80310,84516
80310,84461
725,84861
23162,9479
23162,91433
23162,9043
23162,84058
23162,55860
23162,51164
23162,23542
3998,90411
10669,8658
10669,80351
10669,6782
10669,3998
199953,9546
199953,79669
199953,7852
199953,55630
199953,55366
199953,53407
199953,3117
199953,3113
199953,22937
10668,199953
10668,1595
10667,6838
10667,6223
10667,6204
10667,6187
10667,23567
388524,9790
388524,9188
388524,85437
388524,8531
388524,84450
388524,79159
388524,7570
388524,692312
388524,6838
388524,6741
388524,65095
388524,6229
388524,6227
388524,6223
388524,6222
388524,6218
388524,6217
388524,6209
388524,6208
388524,6204
388524,6203
388524,6193
388524,6189
388524,6188
388524,6187
388524,6166
388524,6160
388524,6154
388524,5813
388524,55661
388524,51574
388524,51491
388524,51121
388524,4904
388524,400506
388524,3921
27190,9933
27190,89890
27190,84656
27190,84450
27190,84298
27190,84078
27190,811
27190,692312
27190,6838
27190,6780
27190,65095
27190,64794
27190,6430
27190,64282
27190,6161
27190,6139
27190,6132
27190,6125
27190,6124
27190,6122
27190,57062
27190,56829
27190,55914
27190,55661
27190,55131
27190,51187
27190,51121
27190,4670
27190,29997
10657,202559
202559,8945
202559,8454
202559,7874
202559,51
202559,23291
10656,202559
9517,9725
57181,79794
57181,6482
54901,9391
54901,80727
54901,79669
54901,64210
54901,59271
54901,55366
54884,84885
54884,83795
54884,79865
54884,79669
54884,7039
54884,645104
54884,59271
54884,5798
54884,56674
54884,55800
54884,55366
54884,55194
26608,79669
26608,59271
26608,55194
26608,5170
26608,4113
26608,3749
23341,9976
23341,9452
23341,9427
23341,64377
23341,55515
23341,51092
23341,51046
23341,50856
23341,3135
23341,3133
23341,3117
23341,3107
23341,3106
23341,23632
23041,958
23041,93377
23041,84709
23041,7379
23041,6504
23041,3106
23041,286530
23041,284369
23041,252839
23041,23632
1595,83795
1595,79865
1595,79669
1595,7039
1595,645104
1595,55194
1595,26262
1595,22937
80755,8601
5876,9367
5876,84961
5876,79892
5876,7803
5876,5911
5875,9367
5875,9363
5875,8934
5875,84988
5875,84932
5875,84313
5875,81876
5875,5876
375743,6500
375743,5876
375743,55916
2339,8525
2339,84932
2339,84823
2339,83607
2339,7803
2339,6141
2339,6138
2339,5229
2339,4673
2339,2342
84303,84709
84303,84553
84270,84553
66008,9738
66008,89941
66008,8473
66008,84303
66008,84270
66008,84129
66008,79036
54927,84553
51744,91663
51744,57130
51744,55325
51744,55127
51744,54953
345778,84553
345778,51744
25813,92369
25813,84709
25813,84553
25813,66008
25813,57092
25813,56833
25813,54536
25813,51744
25813,360
22906,89941
22906,84303
22906,84270
22906,80179
22906,64837
22906,55288
22906,54927
22906,3798
22906,25813
10989,92369
10989,84709
10989,84553
10989,66008
10989,51744
10989,22906
10651,84553
10651,84303
10651,84270
10651,66008
10651,54927
10651,51744
10651,345778
10651,25813
10651,22906
10651,10989
10650,51499
10650,196394
9254,9450
79937,9690
79937,9450
55558,84569
55558,79630
55558,7903
55558,765
55558,6901
55558,5727
5361,9450
5361,8000
5361,79630
5361,765
5361,6901
5361,5727
5361,57152
4126,9507
4126,83729
4126,80326
4126,713
4126,6901
4126,64806
4126,6013
4126,57152
4040,84197
4040,6901
4040,50964
23231,80213
23231,79630
23231,6013
23231,56851
23231,5360
23231,388650
23231,338328
23231,27074
23231,26232
135228,823
135228,6901
135228,6013
135228,3958
135228,3956
135228,338376
135228,26232
135228,1774
10648,9254
10648,79937
10648,55558
10648,5361
10648,51148
10648,4126
10648,4040
10648,3309
10648,23231
10648,221806
10648,135228
10645,2289
10645,11140
51335,90480
51335,80742
51335,79661
51335,6160
51335,5939
51335,5935
51335,55794
51335,54534
51335,54502
51335,54148
51335,51373
51067,90480
51067,84705
51067,81554
51067,80742
51067,79922
51067,6182
51067,5939
51067,5935
51067,55794
51067,54502
51067,54148
51067,51263
51067,51073
51067,51069
51001,9987
51001,8338
51001,81889
51001,80742
51001,80380
51001,79727
51001,79661
51001,7095
51001,6431
51001,6223
51001,6139
51001,5939
51001,56829
51001,54502
51001,51373
51001,51263
51001,51258
51001,51069
26995,80742
26995,79727
26995,79443
26995,79269
26995,7386
26995,5939
26995,54502
26995,54148
26995,51373
26995,51263
26995,51258
26995,51073
26995,51069
26995,51067
26995,3608
26995,3329
26995,29777
26995,28998
26024,8336
26024,81554
26024,80742
26024,79661
26024,5939
26024,56829
26024,55168
26024,54502
26024,51373
26024,51258
26024,51069
26024,51067
26024,3608
26024,29777
26024,28998
26024,28977
26024,26995
1993,6738
1993,5976
1993,4686
1993,4343
1993,3658
1993,3183
1993,26986
