@id,n,r,id_type,gene_id,NCBI_id
850,CTSZ,uniprot:Q9UBR2,uniprot,Q9UBR2,1522
851,CDCP1,uniprot:Q9H5V8,uniprot,Q9H5V8,64866
852,AHSA1,uniprot:O95433,uniprot,O95433,10598
853,BAZ1B,uniprot:Q9UIG0,uniprot,Q9UIG0,9031
854,DBNL,uniprot:Q9UJU6,uniprot,Q9UJU6,28988
855,PRDX3,uniprot:P30048-2,uniprot,P30048-2,uniprot_P30048-2
856,MCTS1,uniprot:Q9ULC4,uniprot,Q9ULC4,28985
857,CCNT1,uniprot:O60563,uniprot,O60563,904
858,GABPA,uniprot:Q06546,uniprot,Q06546,2551
859,CPSF7,uniprot:Q8N684-2,uniprot,Q8N684-2,uniprot_Q8N684-2
860,TRIM33,uniprot:Q9UPN9,uniprot,Q9UPN9,51592
861,FGA,uniprot:P02671,uniprot,P02671,2243
862,MRPS33,uniprot:Q9Y291,uniprot,Q9Y291,51650
863,DERA,uniprot:Q9Y315,uniprot,Q9Y315,51071
864,ALDH16A1,uniprot:Q8IZ83,uniprot,Q8IZ83,126133
865,STARD10,uniprot:Q9Y365,uniprot,Q9Y365,10809
866,FBP1,uniprot:P09467,uniprot,P09467,2203
867,PTRH2,uniprot:Q9Y3E5,uniprot,Q9Y3E5,51651
868,TLN1,uniprot:Q9Y490,uniprot,Q9Y490,7094
869,UBAP2L,uniprot:Q14157,uniprot,Q14157,9898
870,SRPK1,uniprot:Q96SB4,uniprot,Q96SB4,6732
871,PEX16,uniprot:Q9Y5Y5,uniprot,Q9Y5Y5,9409
872,COPG1,uniprot:Q9Y678,uniprot,Q9Y678,22820
873,TPR,uniprot:P12270,uniprot,P12270,7175
874,NIPSNAP2,uniprot:O75323,uniprot,O75323,2631
875,FBL,uniprot:P22087,uniprot,P22087,2091
876,EIF3H,uniprot:O15372,uniprot,O15372,8667
877,YAP1,uniprot:P46937,uniprot,P46937,10413
878,P4HA2,uniprot:O15460-2,uniprot,O15460-2,uniprot_O15460-2
879,AARS,uniprot:P49588,uniprot,P49588,16
880,AKR1D1,uniprot:P51857,uniprot,P51857,6718
881,SNU13,uniprot:P55769,uniprot,P55769,4809
882,ATP5F1E,uniprot:P56381,uniprot,P56381,514
883,MT-CO3,uniprot:P00414,uniprot,P00414,4514
884,TPI1,uniprot:P60174-1,uniprot,P60174-1,uniprot_P60174-1
885,ENO1,uniprot:P06733,uniprot,P06733,2023
886,EIF1AX,uniprot:P47813,uniprot,P47813,1964
887,UBE2N,uniprot:P61088,uniprot,P61088,7334
888,CSNK2A1,uniprot:P68400,uniprot,P68400,1457
889,AHCY,uniprot:P23526,uniprot,P23526,191
890,HLA-A,uniprot:P30455,uniprot,P30455,uniprot_P30455
891,RAD21,uniprot:O60216,uniprot,O60216,5885
892,USP10,uniprot:Q14694,uniprot,Q14694,9100
893,RNPS1,uniprot:Q15287,uniprot,Q15287,10921
894,CDC37,uniprot:Q16543,uniprot,Q16543,11140
895,PTMA,uniprot:P06454-2,uniprot,P06454-2,uniprot_P06454-2
896,RPL39P5,uniprot:Q59GN2,uniprot,Q59GN2,uniprot_Q59GN2
897,RRP12,uniprot:Q5JTH9,uniprot,Q5JTH9,23223
898,BMS1,uniprot:Q14692,uniprot,Q14692,9790
899,UBR4,uniprot:Q5T4S7-3,uniprot,Q5T4S7-3,uniprot_Q5T4S7-3
900,CNOT1,uniprot:A5YKK6,uniprot,A5YKK6,23019
901,RPL22L1,uniprot:Q6P5R6,uniprot,Q6P5R6,200916
902,BLOC1S2,uniprot:Q6QNY1,uniprot,Q6QNY1,282991
903,HIST2H3D,uniprot:Q71DI3,uniprot,Q71DI3,653604
904,H3F3B,uniprot:P84243,uniprot,P84243,3021
905,SZRD1,uniprot:Q7Z422-2,uniprot,Q7Z422-2,uniprot_Q7Z422-2
906,COMMD6,uniprot:Q7Z4G1,uniprot,Q7Z4G1,170622
907,MRPL23,uniprot:Q16540,uniprot,Q16540,6150
908,RBM12B,uniprot:Q8IXT5,uniprot,Q8IXT5,389677
909,RAVER1,uniprot:Q8IY67-2,uniprot,Q8IY67-2,uniprot_Q8IY67-2
910,SRRM1,uniprot:Q8IYB3-2,uniprot,Q8IYB3-2,uniprot_Q8IYB3-2
911,COMMD1,uniprot:Q8N668,uniprot,Q8N668,150684
912,KRTCAP2,uniprot:Q8N6L1,uniprot,Q8N6L1,200185
913,SPC24,uniprot:Q8NBT2,uniprot,Q8NBT2,147841
914,SNRNP27,uniprot:Q8WVK2,uniprot,Q8WVK2,11017
915,SRSF11,uniprot:Q05519-2,uniprot,Q05519-2,uniprot_Q05519-2
916,ARHGAP45,uniprot:Q92619,uniprot,Q92619,23526
917,SMARCC1,uniprot:Q92922,uniprot,Q92922,6599
918,COG3,uniprot:Q96JB2,uniprot,Q96JB2,83548
919,COG2,uniprot:Q14746-2,uniprot,Q14746-2,uniprot_Q14746-2
920,ELMO2,uniprot:Q96JJ3,uniprot,Q96JJ3,63916
921,ZFR,uniprot:Q96KR1,uniprot,Q96KR1,51663
922,UBE2E2,uniprot:Q96LR5,uniprot,Q96LR5,7325
923,TRIR,uniprot:Q9BQ61,uniprot,Q9BQ61,79002
924,ALDH9A1,uniprot:P49189,uniprot,P49189,223
925,MRPL20,uniprot:Q9BYC9,uniprot,Q9BYC9,55052
926,CHCHD1,uniprot:Q96BP2,uniprot,Q96BP2,118487
927,MRPL12,uniprot:P52815,uniprot,P52815,6182
928,MRPL1,uniprot:Q9BYD6,uniprot,Q9BYD6,65008
929,PHAX,uniprot:Q9H814,uniprot,Q9H814,51808
930,ANKZF1,uniprot:Q9H8Y5,uniprot,Q9H8Y5,55139
931,MRPL19,uniprot:P49406,uniprot,P49406,9801
932,CHD8,uniprot:Q9HCK8,uniprot,Q9HCK8,57680
933,ENY2,uniprot:Q9NPA8,uniprot,Q9NPA8,56943
934,BUD31,uniprot:P41223,uniprot,P41223,8896
935,FNBP4,uniprot:Q8N3X1,uniprot,Q8N3X1,23360
936,EXOSC5,uniprot:Q9NQT4,uniprot,Q9NQT4,56915
937,PNO1,uniprot:Q9NRX1,uniprot,Q9NRX1,56902
938,BYSL,uniprot:Q13895,uniprot,Q13895,705
939,DNAJC11,uniprot:Q9NVH1,uniprot,Q9NVH1,55735
940,ARL6IP5,uniprot:O75915,uniprot,O75915,10550
941,TMLHE,uniprot:Q9NVH6-7,uniprot,Q9NVH6-7,uniprot_Q9NVH6-7
942,PPP4R2,uniprot:Q9NY27,uniprot,Q9NY27,151987
943,UGGT1,uniprot:Q9NYU2-2,uniprot,Q9NYU2-2,uniprot_Q9NYU2-2
944,LMAN2L,uniprot:Q9H0V9,uniprot,Q9H0V9,81562
945,RNGTT,uniprot:O60942,uniprot,O60942,8732
946,VAV1,uniprot:P15498,uniprot,P15498,7409
947,WDFY1,uniprot:Q8IWB7,uniprot,Q8IWB7,57590
948,DCTN4,uniprot:Q9UJW0,uniprot,Q9UJW0,51164
949,GTF3C4,uniprot:Q9UKN8,uniprot,Q9UKN8,9329
950,SYNRG,uniprot:Q9UMZ2-5,uniprot,Q9UMZ2-5,uniprot_Q9UMZ2-5
951,uniprot:Q9UPT8,uniprot:Q9UPT8,uniprot,Q9UPT8,23211
952,COG7,uniprot:P83436,uniprot,P83436,91949
953,MRPS16,uniprot:Q9Y3D3,uniprot,Q9Y3D3,51021
954,uniprot:Q9Y4Z0,uniprot:Q9Y4Z0,uniprot,Q9Y4Z0,25804
955,NASP,uniprot:P49321,uniprot,P49321,4678
956,UTP11,uniprot:Q9Y3A2,uniprot,Q9Y3A2,51118
957,ARFGEF1,uniprot:Q9Y6D6,uniprot,Q9Y6D6,10565
958,APPL1,uniprot:Q9UKG1,uniprot,Q9UKG1,26060
959,COMMD10,uniprot:Q9Y6G5,uniprot,Q9Y6G5,51397
960,ALDH1A3,uniprot:P47895,uniprot,P47895,220
961,MAU2,uniprot:Q9Y6X3,uniprot,Q9Y6X3,23383
962,DNPH1,uniprot:O43598,uniprot,O43598,10591
963,NFKBIE,uniprot:O00221,uniprot,O00221,4794
964,MT-ATP6,uniprot:P00846,uniprot,P00846,4508
965,DHFR,uniprot:P00374,uniprot,P00374,1719
966,NME1,uniprot:P15531,uniprot,P15531,4830
967,COIL,uniprot:P38432,uniprot,P38432,8161
968,YY1,uniprot:P25490,uniprot,P25490,7528
969,IARS,uniprot:P41252,uniprot,P41252,3376
970,MNAT1,uniprot:P51948,uniprot,P51948,4331
971,CCNH,uniprot:P51946,uniprot,P51946,902
972,SEC13,uniprot:P55735,uniprot,P55735,6396
973,NPEPPS,uniprot:P55786,uniprot,P55786,9520
974,CFL1,uniprot:P23528,uniprot,P23528,1072
975,BNIP1,uniprot:Q12981,uniprot,Q12981,662
976,GANAB,uniprot:Q14697-2,uniprot,Q14697-2,uniprot_Q14697-2
977,ETFDH,uniprot:Q16134,uniprot,Q16134,2110
978,TRIM28,uniprot:Q13263,uniprot,Q13263,10155
979,FXN,uniprot:Q16595,uniprot,Q16595,2395
980,TWF2,uniprot:Q6IBS0,uniprot,Q6IBS0,11344
981,PPP4R3A,uniprot:Q6IN85,uniprot,Q6IN85,55671
982,PUM1,uniprot:Q14671-2,uniprot,Q14671-2,uniprot_Q14671-2
983,ZC3HAV1,uniprot:Q7Z2W4,uniprot,Q7Z2W4,56829
984,CPT2,uniprot:P23786,uniprot,P23786,1376
985,NRM,uniprot:Q8IXM6,uniprot,Q8IXM6,11270
986,KIAA2013,uniprot:Q8IYS2,uniprot,Q8IYS2,90231
987,CCAR2,uniprot:Q8N163,uniprot,Q8N163,57805
988,CRABP2,uniprot:P29373,uniprot,P29373,1382
989,PDPR,uniprot:Q8NCN5,uniprot,Q8NCN5,55066
990,C15orf40,uniprot:Q8WUR7,uniprot,Q8WUR7,123207
991,CUL5,uniprot:Q93034,uniprot,Q93034,8065
992,RBM10,uniprot:P98175-2,uniprot,P98175-2,uniprot_P98175-2
993,TTI2,uniprot:Q6NXR4,uniprot,Q6NXR4,80185
994,FMC1,uniprot:Q96HJ9-2,uniprot,Q96HJ9-2,uniprot_Q96HJ9-2
995,MYDGF,uniprot:Q969H8,uniprot,Q969H8,56005
996,TRAPPC9,uniprot:Q96Q05-3,uniprot,Q96Q05-3,uniprot_Q96Q05-3
997,SLC38A2,uniprot:Q96QD8,uniprot,Q96QD8,54407
998,USP28,uniprot:Q96RU2-2,uniprot,Q96RU2-2,uniprot_Q96RU2-2
999,KPNA4,uniprot:O00629,uniprot,O00629,3840
1000,COQ7,uniprot:Q99807,uniprot,Q99807,10229
1001,TUBA1C,uniprot:Q9BQE3,uniprot,Q9BQE3,84790
1002,CBFB,uniprot:Q13951,uniprot,Q13951,865
1003,NSMCE3,uniprot:Q96MG7,uniprot,Q96MG7,56160
1004,C1orf50,uniprot:Q9BV19,uniprot,Q9BV19,79078
1005,MRPL50,uniprot:Q8N5N7,uniprot,Q8N5N7,54534
1006,DDX24,uniprot:Q9GZR7,uniprot,Q9GZR7,57062
1007,DDX54,uniprot:Q8TDD1-2,uniprot,Q8TDD1-2,uniprot_Q8TDD1-2
1008,MTIF3,uniprot:Q9H2K0,uniprot,Q9H2K0,219402
1009,GRPEL1,uniprot:Q9HAV7,uniprot,Q9HAV7,80273
1010,NADSYN1,uniprot:Q6IA69,uniprot,Q6IA69,55191
1011,OLA1,uniprot:Q9NTK5,uniprot,Q9NTK5,29789
1012,NUP62,uniprot:P37198,uniprot,P37198,23636
1013,ITSN2,uniprot:Q9NZM3-2,uniprot,Q9NZM3-2,uniprot_Q9NZM3-2
1014,VPS18,uniprot:Q9P253,uniprot,Q9P253,57617
1015,TCOF1,uniprot:Q13428-3,uniprot,Q13428-3,uniprot_Q13428-3
1016,NUP50,uniprot:Q9UKX7-2,uniprot,Q9UKX7-2,uniprot_Q9UKX7-2
1017,PSME2,uniprot:Q9UL46,uniprot,Q9UL46,5721
1018,PSME1,uniprot:Q06323,uniprot,Q06323,5720
1019,NOP9,uniprot:Q86U38,uniprot,Q86U38,161424
1020,DDX19B,uniprot:Q9UMR2,uniprot,Q9UMR2,11269
1021,CTR9,uniprot:Q6PD62,uniprot,Q6PD62,9646
1022,ILKAP,uniprot:Q9H0C8,uniprot,Q9H0C8,80895
1023,NUP54,uniprot:Q7Z3B4-3,uniprot,Q7Z3B4-3,uniprot_Q7Z3B4-3
1024,PDCD5,uniprot:O14737,uniprot,O14737,9141
1025,PIN4,uniprot:Q9Y237-2,uniprot,Q9Y237-2,uniprot_Q9Y237-2
1026,CDC45,uniprot:O75419-2,uniprot,O75419-2,uniprot_O75419-2
1027,DRG1,uniprot:Q9Y295,uniprot,Q9Y295,4733
1028,RCL1,uniprot:Q9Y2P8,uniprot,Q9Y2P8,10171
1029,THRAP3,uniprot:Q9Y2W1,uniprot,Q9Y2W1,9967
1030,WBP11,uniprot:Q9Y2W2,uniprot,Q9Y2W2,51729
1031,LRMP,uniprot:Q12912-2,uniprot,Q12912-2,uniprot_Q12912-2
1032,PRKAB1,uniprot:Q9Y478,uniprot,Q9Y478,5564
1033,PRKAG1,uniprot:P54619-2,uniprot,P54619-2,uniprot_P54619-2
1034,WDR7,uniprot:Q9Y4E6-2,uniprot,Q9Y4E6-2,uniprot_Q9Y4E6-2
1035,HYOU1,uniprot:Q9Y4L1,uniprot,Q9Y4L1,10525
1036,PDIA4,uniprot:P13667,uniprot,P13667,9601
1037,WDR46,uniprot:O15213,uniprot,O15213,9277
1038,NGDN,uniprot:Q8NEJ9-2,uniprot,Q8NEJ9-2,uniprot_Q8NEJ9-2
1039,GTF3C5,uniprot:Q9Y5Q8-3,uniprot,Q9Y5Q8-3,uniprot_Q9Y5Q8-3
1040,MED14,uniprot:O60244,uniprot,O60244,9282
1041,COX6B1,uniprot:P14854,uniprot,P14854,1340
1042,SCO1,uniprot:O75880,uniprot,O75880,6341
1043,DBT,uniprot:P11182,uniprot,P11182,1629
1044,MAPK1,uniprot:P28482,uniprot,P28482,5594
1045,PRDX5,uniprot:P30044,uniprot,P30044,25824
1046,USP5,uniprot:P45974-2,uniprot,P45974-2,uniprot_P45974-2
1047,PDE6D,uniprot:O43924,uniprot,O43924,5147
1048,LRPPRC,uniprot:P42704,uniprot,P42704,10128
1049,CARS,uniprot:P49589-3,uniprot,P49589-3,uniprot_P49589-3
1050,PPM1F,uniprot:P49593,uniprot,P49593,9647
1051,CRKL,uniprot:P46109,uniprot,P46109,1399
1052,ZNF143,uniprot:P52747-2,uniprot,P52747-2,uniprot_P52747-2
1053,EIF5,uniprot:P55010,uniprot,P55010,1983
1054,CAPZA2,uniprot:P47755,uniprot,P47755,830
1055,ABCE1,uniprot:P61221,uniprot,P61221,6059
1056,UFM1,uniprot:P61960,uniprot,P61960,51569
1057,PPP1CA,uniprot:P62136,uniprot,P62136,5499
1058,SLC25A11,uniprot:Q02978,uniprot,Q02978,8402
1059,SLC25A3,uniprot:Q00325,uniprot,Q00325,5250
1060,SSBP1,uniprot:Q04837,uniprot,Q04837,6742
1061,ANP32A,uniprot:P39687,uniprot,P39687,8125
1062,SF3B2,uniprot:Q13435,uniprot,Q13435,10992
1063,SMARCA4,uniprot:P51532-3,uniprot,P51532-3,uniprot_P51532-3
1064,MORF4L2,uniprot:Q15014,uniprot,Q15014,9643
1065,KIF4A,uniprot:O95239,uniprot,O95239,24137
1066,PPA1,uniprot:Q15181,uniprot,Q15181,5464
1067,EIF6,uniprot:P56537,uniprot,P56537,3692
1068,U2SURP,uniprot:O15042-2,uniprot,O15042-2,uniprot_O15042-2
1069,TAB1,uniprot:Q15750,uniprot,Q15750,10454
1070,APEH,uniprot:P13798,uniprot,P13798,327
1071,CRYZL1,uniprot:O95825,uniprot,O95825,9946
1072,DDB1,uniprot:Q16531,uniprot,Q16531,1642
1073,NKRF,uniprot:O15226-2,uniprot,O15226-2,uniprot_O15226-2
1074,GTF2F1,uniprot:P35269,uniprot,P35269,2962
1075,LSM12,uniprot:Q3MHD2,uniprot,Q3MHD2,124801
1076,SFXN4,uniprot:Q6P4A7,uniprot,Q6P4A7,119559
1077,GIGYF2,uniprot:Q6Y7W6,uniprot,Q6Y7W6,26058
1078,CYFIP1,uniprot:Q7L576,uniprot,Q7L576,23191
1079,NCKAP1L,uniprot:P55160,uniprot,P55160,3071
1080,HOOK3,uniprot:Q86VS8,uniprot,Q86VS8,84376
1081,AP2A2,uniprot:O94973,uniprot,O94973,161
1082,TOMM5,uniprot:Q8N4H5,uniprot,Q8N4H5,401505
1083,WDR36,uniprot:Q8NI36,uniprot,Q8NI36,134430
1084,PWP2,uniprot:Q15269,uniprot,Q15269,5822
1085,SMARCC2,uniprot:Q8TAQ2,uniprot,Q8TAQ2,6601
1086,NCBP3,uniprot:Q53F19,uniprot,Q53F19,55421
1087,HMBS,uniprot:P08397,uniprot,P08397,3145
1088,DNAJA4,uniprot:Q8WW22,uniprot,Q8WW22,55466
1089,OTUB1,uniprot:Q96FW1,uniprot,Q96FW1,55611
1090,SDSL,uniprot:Q96GA7,uniprot,Q96GA7,113675
1091,C16orf58,uniprot:Q96GQ5,uniprot,Q96GQ5,64755
1092,EXOC2,uniprot:Q96KP1,uniprot,Q96KP1,55770
1093,EXOC4,uniprot:Q96A65,uniprot,Q96A65,60412
1094,VPS13A,uniprot:Q96RL7-3,uniprot,Q96RL7-3,uniprot_Q96RL7-3
1095,DDX23,uniprot:Q9BUQ8,uniprot,Q9BUQ8,9416
1096,PRPF6,uniprot:O94906,uniprot,O94906,24148
1097,SNRPC,uniprot:P09234,uniprot,P09234,6631
1098,EIF2A,uniprot:Q9BY44,uniprot,Q9BY44,83939
1099,SAP130,uniprot:Q9H0E3,uniprot,Q9H0E3,79595
1100,NAXD,uniprot:Q8IW45,uniprot,Q8IW45,55739
1101,C11orf68,uniprot:Q9H3H3-2,uniprot,Q9H3H3-2,uniprot_Q9H3H3-2
1102,AAMDC,uniprot:Q9H7C9,uniprot,Q9H7C9,28971
1103,TRAPPC2B,uniprot:P0DI82,uniprot,P0DI82,6399
1104,APOBEC3G,uniprot:Q9HC16,uniprot,Q9HC16,60489
1105,MRPL32,uniprot:Q9BYC8,uniprot,Q9BYC8,64983
1106,SIRT3,uniprot:Q9NTG7,uniprot,Q9NTG7,23410
1107,PDRG1,uniprot:Q9NUG6,uniprot,Q9NUG6,81572
1108,OXSM,uniprot:Q9NWU1,uniprot,Q9NWU1,54995
1109,COMMD9,uniprot:Q9P000,uniprot,Q9P000,29099
1110,EHMT1,uniprot:Q9H9B1,uniprot,Q9H9B1,79813
1111,DLAT,uniprot:P10515,uniprot,P10515,1737
1112,ACAT1,uniprot:P24752,uniprot,P24752,38
1113,SMARCA5,uniprot:O60264,uniprot,O60264,8467
1114,MORF4L1,uniprot:Q9UBU8-2,uniprot,Q9UBU8-2,uniprot_Q9UBU8-2
1115,DNAJA2,uniprot:O60884,uniprot,O60884,10294
1116,TRAPPC4,uniprot:Q9Y296,uniprot,Q9Y296,51399
1117,MRPS26,uniprot:Q9BYN8,uniprot,Q9BYN8,64949
1118,CTDP1,uniprot:Q9Y5B0,uniprot,Q9Y5B0,9150
1119,ZNF706,uniprot:Q9Y5V0,uniprot,Q9Y5V0,51123
1120,YEATS4,uniprot:O95619,uniprot,O95619,8089
1121,CTSS,uniprot:P25774,uniprot,P25774,1520
1122,CCDC88B,uniprot:A6NC98,uniprot,A6NC98,283234
1123,QARS,uniprot:P47897,uniprot,P47897,5859
1124,SLC27A2,uniprot:O14975,uniprot,O14975,11001
1125,PRPS1,uniprot:P60891,uniprot,P60891,5631
1126,ACTR1A,uniprot:P61163,uniprot,P61163,10121
1127,RANGAP1,uniprot:P46060,uniprot,P46060,5905
1128,TRAPPC3,uniprot:O43617,uniprot,O43617,27095
1129,PITPNA,uniprot:Q00169,uniprot,Q00169,5306
1130,STAMBP,uniprot:O95630,uniprot,O95630,10617
1131,TRA2A,uniprot:Q13595,uniprot,Q13595,29896
1132,CNBP,uniprot:P62633-2,uniprot,P62633-2,uniprot_P62633-2
1133,SRSF9,uniprot:Q13242,uniprot,Q13242,8683
1134,R3HDM1,uniprot:Q15032-4,uniprot,Q15032-4,uniprot_Q15032-4
1135,RAF1,uniprot:P04049-2,uniprot,P04049-2,uniprot_P04049-2
1136,SEC23A,uniprot:Q15436,uniprot,Q15436,10484
1137,MAPRE2,uniprot:Q15555,uniprot,Q15555,10982
1138,KYNU,uniprot:Q16719,uniprot,Q16719,8942
1139,IFI30,uniprot:P13284,uniprot,P13284,10437
1140,GOSR2,uniprot:O14653,uniprot,O14653,9570
1141,AGK,uniprot:Q53H12,uniprot,Q53H12,55750
1142,AP2B1,uniprot:P63010,uniprot,P63010,163
1143,BLOC1S1,uniprot:P78537,uniprot,P78537,2647
1144,TMED8,uniprot:Q6PL24,uniprot,Q6PL24,283578
1145,BZW1,uniprot:Q7L1Q6-4,uniprot,Q7L1Q6-4,uniprot_Q7L1Q6-4
1146,VPS35L,uniprot:Q7Z3J2,uniprot,Q7Z3J2,57020
1147,VPS26C,uniprot:O14972,uniprot,O14972,10311
1148,TRAPPC6B,uniprot:Q86SZ2,uniprot,Q86SZ2,122553
1149,SNW1,uniprot:Q13573,uniprot,Q13573,22938
1150,NUP93,uniprot:Q8N1F7,uniprot,Q8N1F7,9688
1151,NUP98,uniprot:P52948-5,uniprot,P52948-5,uniprot_P52948-5
1152,NFATC2IP,uniprot:Q8NCF5,uniprot,Q8NCF5,84901
1153,PNPT1,uniprot:Q8TCS8,uniprot,Q8TCS8,87178
1154,IDH3B,uniprot:O43837,uniprot,O43837,3420
1155,GPKOW,uniprot:Q92917,uniprot,Q92917,27238
1156,GFM2,uniprot:Q969S9-3,uniprot,Q969S9-3,uniprot_Q969S9-3
1157,SENP8,uniprot:Q96LD8,uniprot,Q96LD8,123228
1158,TRAPPC10,uniprot:P48553,uniprot,P48553,7109
1159,ARL6IP4,uniprot:Q66PJ3,uniprot,Q66PJ3,51329
1160,SCAF11,uniprot:Q99590,uniprot,Q99590,9169
1161,CYBC1,uniprot:Q9BQA9-2,uniprot,Q9BQA9-2,uniprot_Q9BQA9-2
1162,MLEC,uniprot:Q14165,uniprot,Q14165,9761
1163,SCRN2,uniprot:Q96FV2,uniprot,Q96FV2,90507
1164,MRPL43,uniprot:Q8N983-4,uniprot,Q8N983-4,uniprot_Q8N983-4
1165,QRSL1,uniprot:Q9H0R6,uniprot,Q9H0R6,55278
1166,GATB,uniprot:O75879,uniprot,O75879,5188
1167,NOL11,uniprot:Q9H8H0,uniprot,Q9H8H0,25926
1168,CHMP1A,uniprot:Q9HD42,uniprot,Q9HD42,5119
1169,SUDS3,uniprot:Q9H7L9,uniprot,Q9H7L9,64426
1170,DECR2,uniprot:Q9NUI1,uniprot,Q9NUI1,26063
1171,RNF113A,uniprot:O15541,uniprot,O15541,7737
1172,ARMC1,uniprot:Q9NVT9,uniprot,Q9NVT9,55156
1173,RBM28,uniprot:Q9NW13,uniprot,Q9NW13,55131
1174,MRPL16,uniprot:Q9NX20,uniprot,Q9NX20,54948
1175,MRPS18A,uniprot:Q9NVS2,uniprot,Q9NVS2,55168
1176,YEATS2,uniprot:Q9ULM3,uniprot,Q9ULM3,55689
1177,ANAPC10,uniprot:Q9UM13,uniprot,Q9UM13,10393
1178,DIMT1,uniprot:Q9UNQ2,uniprot,Q9UNQ2,27292
1179,C19orf53,uniprot:Q9UNZ5,uniprot,Q9UNZ5,28974
1180,COA3,uniprot:Q9Y2R0,uniprot,Q9Y2R0,28958
1181,MRPS23,uniprot:Q9Y3D9,uniprot,Q9Y3D9,51649
1182,MRPS28,uniprot:Q9Y2Q9,uniprot,Q9Y2Q9,28957
1183,DDX5,uniprot:P17844,uniprot,P17844,1655
1184,TIMM9,uniprot:Q9Y5J7,uniprot,Q9Y5J7,26520
1185,TIMM8A,uniprot:O60220,uniprot,O60220,1678
1186,CEPT1,uniprot:Q9Y6K0,uniprot,Q9Y6K0,10390
1187,NDUFB5,uniprot:O43674,uniprot,O43674,4711
1188,ELP1,uniprot:O95163,uniprot,O95163,8518
1189,RAB7A,uniprot:P51149,uniprot,P51149,7879
1190,USP14,uniprot:P54578,uniprot,P54578,9097
1191,SRP54,uniprot:P61011,uniprot,P61011,6729
1192,COPZ1,uniprot:P61923,uniprot,P61923,22818
1193,FKBP3,uniprot:Q00688,uniprot,Q00688,2287
1194,FKBP4,uniprot:Q02790,uniprot,Q02790,2288
1195,UBE2I,uniprot:P63279,uniprot,P63279,7329
1196,PPP1R8,uniprot:Q12972,uniprot,Q12972,5511
1197,ORC2,uniprot:Q13416,uniprot,Q13416,4999
1198,NBAS,uniprot:A2RRP1,uniprot,A2RRP1,51594
1199,ARID1A,uniprot:O14497,uniprot,O14497,8289
1200,DESI1,uniprot:Q6ICB0,uniprot,Q6ICB0,27351
1201,NEPRO,uniprot:Q6NW34,uniprot,Q6NW34,25871
1202,ANXA7,uniprot:P20073-2,uniprot,P20073-2,uniprot_P20073-2
1203,MON1B,uniprot:Q7L1V2,uniprot,Q7L1V2,22879
1204,STX17,uniprot:P56962,uniprot,P56962,55014
1205,HPS6,uniprot:Q86YV9,uniprot,Q86YV9,79803
1206,RFX1,uniprot:P22670,uniprot,P22670,5989
1207,LRRC47,uniprot:Q8N1G4,uniprot,Q8N1G4,57470
1208,PCYOX1L,uniprot:Q8NBM8,uniprot,Q8NBM8,78991
1209,PDIA5,uniprot:Q14554,uniprot,Q14554,10954
1210,LSM14A,uniprot:Q8ND56,uniprot,Q8ND56,26065
1211,ATXN2L,uniprot:Q8WWM7,uniprot,Q8WWM7,11273
1212,CELF1,uniprot:Q92879-2,uniprot,Q92879-2,uniprot_Q92879-2
1213,CCDC124,uniprot:Q96CT7,uniprot,Q96CT7,115098
1214,ABHD14B,uniprot:Q96IU4,uniprot,Q96IU4,84836
1215,HAGH,uniprot:Q16775-2,uniprot,Q16775-2,uniprot_Q16775-2
1216,GBP4,uniprot:Q96PP9,uniprot,Q96PP9,115361
1217,SCFD2,uniprot:Q8WU76,uniprot,Q8WU76,152579
1218,TEFM,uniprot:Q96QE5,uniprot,Q96QE5,79736
1219,OSBP,uniprot:P22059,uniprot,P22059,5007
1220,PPM1A,uniprot:P35813,uniprot,P35813,5494
1221,TXN2,uniprot:Q99757,uniprot,Q99757,25828
1222,HTRA2,uniprot:O43464,uniprot,O43464,27429
1223,EMC6,uniprot:Q9BV81,uniprot,Q9BV81,83460
1224,ACOT8,uniprot:O14734,uniprot,O14734,10005
1225,UCK2,uniprot:Q9BZX2,uniprot,Q9BZX2,7371
1226,HAT1,uniprot:O14929,uniprot,O14929,8520
1227,TPK1,uniprot:Q9H3S4,uniprot,Q9H3S4,27010
1228,SAMD9L,uniprot:Q8IVG5,uniprot,Q8IVG5,219285
1229,GLIPR2,uniprot:Q9H4G4,uniprot,Q9H4G4,152007
1230,RANBP3,uniprot:Q9H6Z4-2,uniprot,Q9H6Z4-2,uniprot_Q9H6Z4-2
1231,DYNLRB1,uniprot:Q9NP97,uniprot,Q9NP97,83658
1232,DYNC1I2,uniprot:Q13409-3,uniprot,Q13409-3,uniprot_Q13409-3
1233,DDX21,uniprot:Q9NR30,uniprot,Q9NR30,9188
1234,DNAJC17,uniprot:Q9NVM6,uniprot,Q9NVM6,55192
1235,GRHPR,uniprot:Q9UBQ7,uniprot,Q9UBQ7,9380
1236,CXorf56,uniprot:Q9H5V9-2,uniprot,Q9H5V9-2,uniprot_Q9H5V9-2
1237,RAB12,uniprot:Q6IQ22,uniprot,Q6IQ22,201475
1238,FBXO7,uniprot:Q9Y3I1,uniprot,Q9Y3I1,25793
1239,OARD1,uniprot:Q9Y530,uniprot,Q9Y530,221443
1240,NFS1,uniprot:Q9Y697-2,uniprot,Q9Y697-2,uniprot_Q9Y697-2
