@id,n,r,id_type,gene_id,NCBI_id
14837,PPP1R16A,uniprot:Q96I34,uniprot,Q96I34,84988
14838,CYHR1,uniprot:Q6ZMK1,uniprot,Q6ZMK1,50626
14839,MROH1,uniprot:Q8NDA8,uniprot,Q8NDA8,727957
14840,ZNF251,uniprot:Q9BRH9,uniprot,Q9BRH9,90987
14841,PNMA3,uniprot:Q9UL41,uniprot,Q9UL41,29944
14842,PNMA5,uniprot:Q96PV4,uniprot,Q96PV4,114824
14843,YDJC,uniprot:A8MPS7,uniprot,A8MPS7,150223
14844,ACTL9,uniprot:Q8TC94,uniprot,Q8TC94,284382
14845,NKX2-4,uniprot:Q9H2Z4,uniprot,Q9H2Z4,644524
14846,NGB,uniprot:Q9NPG2,uniprot,Q9NPG2,58157
14847,CABP5,uniprot:Q9NP86,uniprot,Q9NP86,56344
14848,C19orf68,uniprot:Q86XI8,uniprot,Q86XI8,374920
14849,TMEM143,uniprot:Q96AN5,uniprot,Q96AN5,55260
14850,PIM2,uniprot:Q9P1W9,uniprot,Q9P1W9,11040
14851,OXR1,uniprot:Q8N573,uniprot,Q8N573,55074
14852,NISCH,uniprot:Q9Y2I1,uniprot,Q9Y2I1,11188
14853,IZUMO2,uniprot:Q6UXV1,uniprot,Q6UXV1,126123
14854,IZUMO3,uniprot:Q5VZ72,uniprot,Q5VZ72,100129669
14855,FAM171A1,uniprot:Q5VUB5,uniprot,Q5VUB5,221061
14856,TMEM102,uniprot:Q8N9M5,uniprot,Q8N9M5,284114
14857,RDH14,uniprot:Q9HBH5,uniprot,Q9HBH5,57665
14858,GBX2,uniprot:P52951,uniprot,P52951,2637
14859,ZNF653,uniprot:Q96CK0,uniprot,Q96CK0,115950
14860,BCL6B,uniprot:Q8N143,uniprot,Q8N143,255877
14861,ensembl:ENSP00000293826,uniprot:A0A0A6YY99,uniprot,A0A0A6YY99,407977
14862,FGF11,uniprot:Q92914,uniprot,Q92914,2256
14863,CCDC42,uniprot:Q96M95,uniprot,Q96M95,146849
14864,ITFG3,uniprot:Q9H0X4,uniprot,Q9H0X4,83986
14865,ensembl:ENSP00000471331,uniprot:B4DGG1,uniprot,B4DGG1,83986
14866,CCDC78,uniprot:A2IDD5,uniprot,A2IDD5,124093
14867,SOX8,uniprot:P57073,uniprot,P57073,30812
14868,NTN3,uniprot:O00634,uniprot,O00634,4917
14869,UBXN2A,uniprot:P68543,uniprot,P68543,165324
14870,C11orf84,uniprot:Q9BUA3,uniprot,Q9BUA3,144097
14871,SPIN2B,uniprot:Q9BPZ2,uniprot,Q9BPZ2,474343
14872,CABP2,uniprot:Q9NPB3,uniprot,Q9NPB3,51475
14873,MCOLN3,uniprot:Q8TDD5,uniprot,Q8TDD5,55283
14874,PDZK1IP1,uniprot:Q13113,uniprot,Q13113,10158
14875,ANTXRL,uniprot:A6NF34,uniprot,A6NF34,195977
14876,CDCP2,uniprot:Q5VXM1,uniprot,Q5VXM1,200008
14877,DHRS2,uniprot:Q13268,uniprot,Q13268,10202
14878,PTCHD4,uniprot:Q6ZW05,uniprot,Q6ZW05,442213
14879,TMCO4,uniprot:Q5TGY1,uniprot,Q5TGY1,255104
14880,FAM187B,uniprot:Q17R55,uniprot,Q17R55,148109
14881,CCDC27,uniprot:Q2M243,uniprot,Q2M243,148870
14882,C1orf174,uniprot:Q8IYL3,uniprot,Q8IYL3,339448
14883,DOCK6,uniprot:Q96HP0,uniprot,Q96HP0,57572
14884,GBX1,uniprot:Q14549,uniprot,Q14549,2636
14885,CCDC63,uniprot:Q8NA47,uniprot,Q8NA47,160762
14886,ARMC3,uniprot:Q5W041,uniprot,Q5W041,219681
14887,WDR47,uniprot:O94967,uniprot,O94967,22911
14888,YY1AP1,uniprot:Q9H869,uniprot,Q9H869,55249
14889,HMX2,uniprot:A2RU54,uniprot,A2RU54,3167
14890,HMX3,uniprot:A6NHT5,uniprot,A6NHT5,340784
14891,HMX1,uniprot:Q9NP08,uniprot,Q9NP08,3166
14892,FAM49A,uniprot:Q9H0Q0,uniprot,Q9H0Q0,81553
14893,GTDC1,uniprot:Q4AE62,uniprot,Q4AE62,79712
14894,ensembl:ENSP00000295121,uniprot:Q8ND98,uniprot,Q8ND98,116143
14895,ensembl:ENSP00000477980,uniprot:Q96MX6,uniprot,Q96MX6,116143
14896,TEKT4,uniprot:Q8WW24,uniprot,Q8WW24,150483
14897,SPATA18,uniprot:Q8TC71,uniprot,Q8TC71,132671
14898,ZG16,uniprot:O60844,uniprot,O60844,653808
14899,CHAC2,uniprot:Q8WUX2,uniprot,Q8WUX2,494143
14900,SP5,uniprot:Q6BEB4,uniprot,Q6BEB4,389058
14901,TBC1D8,uniprot:O95759,uniprot,O95759,11138
14902,NIPAL1,uniprot:Q6NVV3,uniprot,Q6NVV3,152519
14903,NFXL1,uniprot:Q6ZNB6,uniprot,Q6ZNB6,152518
14904,TMEM144,uniprot:Q7Z5S9,uniprot,Q7Z5S9,55314
14905,TACSTD2,uniprot:P09758,uniprot,P09758,4070
14906,FAM19A4,uniprot:Q96LR4,uniprot,Q96LR4,151647
14907,C3orf30,uniprot:Q96M34,uniprot,Q96M34,152405
14908,GOLGA6L6,uniprot:A8MZA4,uniprot,A8MZA4,727832
14909,DIP2A,uniprot:Q14689,uniprot,Q14689,23181
14910,MBNL3,uniprot:Q9NUK0,uniprot,Q9NUK0,55796
14911,LAD1,uniprot:O00515,uniprot,O00515,3898
14912,FEV,uniprot:Q99581,uniprot,Q99581,54738
14913,CCDC108,uniprot:Q6ZU64,uniprot,Q6ZU64,255101
14914,ensembl:ENSP00000346916,uniprot:Q9BYJ4,uniprot,Q9BYJ4,53840
14915,TRIM34,hgnc:TRIM34,hgnc,TRIM34,53840
14916,C16orf96,uniprot:A6NNT2,uniprot,A6NNT2,342346
14917,SLC38A11,uniprot:Q08AI6,uniprot,Q08AI6,151258
14918,KIAA1614,uniprot:Q5VZ46,uniprot,Q5VZ46,57710
14919,EFHB,uniprot:Q8N7U6,uniprot,Q8N7U6,151651
14920,CEACAM21,uniprot:Q3KPI0,uniprot,Q3KPI0,90273
14921,TM4SF4,uniprot:P48230,uniprot,P48230,7104
14922,ZNF511,uniprot:Q8NB15,uniprot,Q8NB15,118472
14923,NHSL1,uniprot:Q5SYE7,uniprot,Q5SYE7,57224
14924,SPICE1,uniprot:Q8N0Z3,uniprot,Q8N0Z3,152185
14925,KIAA1407,uniprot:Q8NCU4,uniprot,Q8NCU4,57577
14926,FAM9C,uniprot:Q8IZT9,uniprot,Q8IZT9,171484
14927,SERPINA6,uniprot:P08185,uniprot,P08185,866
14928,PPHLN1,uniprot:Q8NEY8,uniprot,Q8NEY8,51535
14929,SLC25A26,uniprot:Q70HW3,uniprot,Q70HW3,115286
14930,HESX1,uniprot:Q9UBX0,uniprot,Q9UBX0,8820
14931,PLS1,uniprot:Q14651,uniprot,Q14651,5357
14932,TPSAB1,uniprot:Q15661,uniprot,Q15661,7177
14933,TPSB2,uniprot:A0A087WUI4,uniprot,A0A087WUI4,64499
14934,TCF23,uniprot:Q7RTU1,uniprot,Q7RTU1,150921
14935,MURC,uniprot:Q5BKX8,uniprot,Q5BKX8,347273
14936,ZNF385B,uniprot:Q569K4,uniprot,Q569K4,151126
14937,KIAA1143,uniprot:Q96AT1,uniprot,Q96AT1,57456
14938,ZBTB7B,uniprot:O15156,uniprot,O15156,51043
14939,ABCA5,uniprot:Q8WWZ7,uniprot,Q8WWZ7,23461
14940,C9orf41,uniprot:Q8N4J0,uniprot,Q8N4J0,138199
14941,PIH1D3,uniprot:Q9NQM4,uniprot,Q9NQM4,139212
14942,KLF15,uniprot:Q9UIH9,uniprot,Q9UIH9,28999
14943,CLCNKB,uniprot:P51801,uniprot,P51801,1188
14944,CLCNKA,uniprot:P51800,uniprot,P51800,1187
14945,TMCC1,uniprot:O94876,uniprot,O94876,23023
14946,CAMK2N2,uniprot:Q96S95,uniprot,Q96S95,94032
14947,TOR3A,uniprot:Q9H497,uniprot,Q9H497,64222
14948,ZDHHC19,uniprot:Q8WVZ1,uniprot,Q8WVZ1,131540
14949,FIGNL1,uniprot:Q6PIW4,uniprot,Q6PIW4,63979
14950,IQCA1P1,uniprot:A6NCM1,uniprot,A6NCM1,392843
14951,FIGN,uniprot:Q5HY92,uniprot,Q5HY92,55137
14952,SAMD11,uniprot:Q96NU1,uniprot,Q96NU1,148398
14953,S100PBP,uniprot:Q96BU1,uniprot,Q96BU1,64766
14954,H2BFWT,uniprot:Q7Z2G1,uniprot,Q7Z2G1,158983
14955,H2BFM,uniprot:P0C1H6,uniprot,P0C1H6,286436
14956,SLC9B1,uniprot:Q4ZJI4,uniprot,Q4ZJI4,150159
14957,TCFL5,uniprot:Q9UL49,uniprot,Q9UL49,10732
14958,RNASE7,uniprot:Q9H1E1,uniprot,Q9H1E1,84659
14959,SHISA8,uniprot:B8ZZ34,uniprot,B8ZZ34,440829
14960,TPRG1L,uniprot:Q5T0D9,uniprot,Q5T0D9,127262
14961,MFSD10,uniprot:Q14728,uniprot,Q14728,10227
14962,MFSD11,uniprot:O43934,uniprot,O43934,79157
14963,C12orf55,uniprot:Q96N23,uniprot,Q96N23,144535
14964,H1FX,uniprot:Q92522,uniprot,Q92522,8971
14965,CIR1,uniprot:Q86X95,uniprot,Q86X95,9541
14966,ZNF395,uniprot:Q9H8N7,uniprot,Q9H8N7,55893
14967,HEPN1,uniprot:Q6WQI6,uniprot,Q6WQI6,641654
14968,RNASE1,uniprot:P07998,uniprot,P07998,6035
14969,HPGD,uniprot:P15428,uniprot,P15428,3248
14970,SLCO2A1,uniprot:Q92959,uniprot,Q92959,6578
14971,SHISA6,uniprot:Q6ZSJ9,uniprot,Q6ZSJ9,388336
14972,SYNDIG1,uniprot:Q9H7V2,uniprot,Q9H7V2,79953
14973,BTBD19,uniprot:C9JJ37,uniprot,C9JJ37,149478
14974,ABCB5,uniprot:Q2M3G0,uniprot,Q2M3G0,340273
14975,TMEM184C,uniprot:Q9NVA4,uniprot,Q9NVA4,55751
14976,TMEM207,uniprot:Q6UWW9,uniprot,Q6UWW9,131920
14977,PRMT9,uniprot:Q6P2P2,uniprot,Q6P2P2,90826
14978,CHAD,uniprot:O15335,uniprot,O15335,1101
14979,EDA2R,uniprot:Q9HAV5,uniprot,Q9HAV5,60401
14980,SDR42E2,uniprot:A6NKP2,uniprot,A6NKP2,uniprot_A6NKP2
14981,ZNF474,uniprot:Q6S9Z5,uniprot,Q6S9Z5,133923
14982,RAI2,uniprot:Q9Y5P3,uniprot,Q9Y5P3,10742
14983,CMBL,uniprot:Q96DG6,uniprot,Q96DG6,134147
14984,OGFOD1,uniprot:Q8N543,uniprot,Q8N543,55239
14985,MARCO,uniprot:Q9UEW3,uniprot,Q9UEW3,8685
14986,SPINK2,uniprot:D6RI10,uniprot,D6RI10,6691
14987,SPINK4,uniprot:O60575,uniprot,O60575,27290
14988,PRSS58,uniprot:Q8IYP2,uniprot,Q8IYP2,136541
14989,AFAP1L1,uniprot:Q8TED9,uniprot,Q8TED9,134265
14990,ERAP1,uniprot:Q9NZ08,uniprot,Q9NZ08,51752
14991,MAP6,uniprot:Q96JE9,uniprot,Q96JE9,4135
14992,MAP4,uniprot:P27816,uniprot,P27816,4134
14993,LRRC34,uniprot:Q8IZ02,uniprot,Q8IZ02,151827
14994,USP54,uniprot:Q70EL1,uniprot,Q70EL1,159195
14995,CCDC127,uniprot:Q96BQ5,uniprot,Q96BQ5,133957
14996,CEBPZOS,uniprot:A8MTT3,uniprot,A8MTT3,100505876
14997,ensembl:ENSP00000426948,uniprot:E9PCH4,uniprot,E9PCH4,uniprot_E9PCH4
14998,GPR141,uniprot:Q7Z602,uniprot,Q7Z602,353345
14999,LEAP2,uniprot:Q969E1,uniprot,Q969E1,116842
15000,PRDM13,uniprot:Q9H4Q3,uniprot,Q9H4Q3,59336
15001,PHF6,uniprot:Q8IWS0,uniprot,Q8IWS0,84295
15002,BAALC,hgnc:BAALC,hgnc,BAALC,79870
15003,MIXL1,uniprot:Q9H2W2,uniprot,Q9H2W2,83881
15004,C7orf72,uniprot:A4D263,uniprot,A4D263,uniprot_A4D263
15005,CCDC36,uniprot:Q8IYA8,uniprot,Q8IYA8,339834
15006,FRMD4B,uniprot:Q9Y2L6,uniprot,Q9Y2L6,23150
15007,MYOZ3,uniprot:Q8TDC0,uniprot,Q8TDC0,91977
15008,KBTBD2,uniprot:Q8IY47,uniprot,Q8IY47,25948
15009,FSCN2,uniprot:O14926,uniprot,O14926,25794
15010,DNAJC15,uniprot:Q9Y5T4,uniprot,Q9Y5T4,29103
15011,DNAJB14,uniprot:Q8TBM8,uniprot,Q8TBM8,79982
15012,DNAJB12,uniprot:Q9NXW2,uniprot,Q9NXW2,54788
15013,STEAP1,uniprot:Q9UHE8,uniprot,Q9UHE8,26872
15014,STEAP2,uniprot:Q8NFT2,uniprot,Q8NFT2,261729
15015,STEAP1B,uniprot:Q6NZ63,uniprot,Q6NZ63,256227
15016,FNDC1,uniprot:Q4ZHG4,uniprot,Q4ZHG4,84624
15017,SLC13A4,uniprot:Q9UKG4,uniprot,Q9UKG4,26266
15018,LMTK2,uniprot:Q8IWU2,uniprot,Q8IWU2,22853
15019,C8orf48,uniprot:Q96LL4,uniprot,Q96LL4,157773
15020,SUN3,uniprot:Q8TAQ9,uniprot,Q8TAQ9,256979
15021,SYNE3,uniprot:Q6ZMZ3,uniprot,Q6ZMZ3,161176
15022,CTCFL,uniprot:Q8NI51,uniprot,Q8NI51,140690
15023,TRPS1,uniprot:Q9UHF7,uniprot,Q9UHF7,7227
15024,NRDE2,uniprot:Q9H7Z3,uniprot,Q9H7Z3,55051
15025,DEFA6,uniprot:Q01524,uniprot,Q01524,1671
15026,DEFB105B,uniprot:Q8NG35,uniprot,Q8NG35,245908
15027,DEFB107A,hgnc:DEFB107A,hgnc,DEFB107A,245910
15028,DEFA1,uniprot:P59665,uniprot,P59665,1667
15029,DEFB107B,uniprot:Q8IZN7,uniprot,Q8IZN7,245910
15030,DEFB105A,hgnc:DEFB105A,hgnc,DEFB105A,245908
15031,TMEM74,uniprot:Q96NL1,uniprot,Q96NL1,157753
15032,LETMD1,uniprot:Q6P1Q0,uniprot,Q6P1Q0,25875
15033,ZDHHC21,uniprot:Q8IVQ6,uniprot,Q8IVQ6,340481
15034,GJA4,uniprot:P35212,uniprot,P35212,2701
15035,SLC7A13,uniprot:Q8TCU3,uniprot,Q8TCU3,157724
15036,SLC7A3,uniprot:Q8WY07,uniprot,Q8WY07,84889
15037,SLC22A31,uniprot:A6NKX4,uniprot,A6NKX4,146429
15038,FASTKD1,uniprot:Q53R41,uniprot,Q53R41,79675
15039,C7orf55,uniprot:Q96HJ9,uniprot,Q96HJ9,100996928
15040,SPATS2,uniprot:Q86XZ4,uniprot,Q86XZ4,65244
15041,NUCKS1,uniprot:Q9H1E3,uniprot,Q9H1E3,64710
15042,SLC25A32,uniprot:Q9H2D1,uniprot,Q9H2D1,81034
15043,GEM,uniprot:P55040,uniprot,P55040,2669
15044,RPP25L,uniprot:Q8N5L8,uniprot,Q8N5L8,138716
15045,C18orf21,uniprot:Q32NC0,uniprot,Q32NC0,83608
15046,HEPACAM2,uniprot:A8MVW5,uniprot,A8MVW5,253012
15047,C9orf24,uniprot:Q8NCR6,uniprot,Q8NCR6,84688
15048,KIAA1161,uniprot:Q6NSJ0,uniprot,Q6NSJ0,57462
15049,KDM4D,uniprot:Q6B0I6,uniprot,Q6B0I6,55693
15050,CPA6,uniprot:Q8N4T0,uniprot,Q8N4T0,57094
15051,LHFPL5,uniprot:Q8TAF8,uniprot,Q8TAF8,222662
15052,ZHX1,uniprot:Q9UKY1,uniprot,Q9UKY1,11244
15053,PCDH11X,uniprot:Q9BZA7,uniprot,Q9BZA7,27328
15054,PRRT3,uniprot:Q5FWE3,uniprot,Q5FWE3,285368
15055,HDX,uniprot:Q7Z353,uniprot,Q7Z353,139324
15056,AQP7,uniprot:O14520,uniprot,O14520,364
15057,OTUD1,uniprot:Q5VV17,uniprot,Q5VV17,220213
15058,LRRC29,uniprot:Q8WV35,uniprot,Q8WV35,26231
15059,SAMD4B,uniprot:Q5PRF9,uniprot,Q5PRF9,55095
15060,LRFN5,uniprot:Q96NI6,uniprot,Q96NI6,145581
15061,LRRC18,uniprot:Q8N456,uniprot,Q8N456,474354
15062,HERPUD2,uniprot:Q9BSE4,uniprot,Q9BSE4,64224
15063,SSH2,uniprot:Q76I76,uniprot,Q76I76,85464
15064,SSH3,uniprot:Q8TE77,uniprot,Q8TE77,54961
15065,SSX7,uniprot:Q7RTT5,uniprot,Q7RTT5,280658
15066,SSX3,uniprot:Q99909,uniprot,Q99909,10214
15067,CRYL1,uniprot:Q9Y2S2,uniprot,Q9Y2S2,51084
15068,ZNF22,uniprot:P17026,uniprot,P17026,7570
15069,KLHDC2,uniprot:Q9Y2U9,uniprot,Q9Y2U9,23588
15070,PSD3,uniprot:Q9NYI0,uniprot,Q9NYI0,23362
15071,IKBIP,hgnc:IKBIP,hgnc,IKBIP,121457
15072,PUSL1,uniprot:Q8N0Z8,uniprot,Q8N0Z8,126789
15073,SSX2B,hgnc:SSX2B,hgnc,SSX2B,727837
15074,FAM175B,uniprot:Q15018,uniprot,Q15018,23172
15075,THAP5,uniprot:Q7Z6K1,uniprot,Q7Z6K1,168451
15076,TEX36,uniprot:Q5VZQ5,uniprot,Q5VZQ5,387718
15077,AVL9,uniprot:Q8NBF6,uniprot,Q8NBF6,23080
15078,FRMD7,uniprot:Q6ZUT3,uniprot,Q6ZUT3,90167
15079,MSLNL,uniprot:Q96KJ4,uniprot,Q96KJ4,uniprot_Q96KJ4
15080,ensembl:ENSP00000469970,ensembl:ENSP00000469970,ensembl,ENSP00000469970,ensembl_ENSP00000469970
15081,ensembl:ENSP00000472316,uniprot:P0DN77,uniprot,P0DN77,2652
15082,CAMSAP1,uniprot:Q5T5Y3,uniprot,Q5T5Y3,157922
15083,PRTFDC1,uniprot:Q9NRG1,uniprot,Q9NRG1,56952
15084,DEAF1,uniprot:O75398,uniprot,O75398,10522
15085,ensembl:ENSP00000476537,uniprot:Q8TAA1,uniprot,Q8TAA1,122651
15086,C14orf6,hgnc:C14orf6,hgnc,C14orf6,122651
15087,METTL4,uniprot:Q8N3J2,uniprot,Q8N3J2,64863
15088,YTHDF1,uniprot:Q9BYJ9,uniprot,Q9BYJ9,54915
15089,YTHDF3,uniprot:Q7Z739,uniprot,Q7Z739,253943
15090,FAM160B1,uniprot:Q5W0V3,uniprot,Q5W0V3,57700
15091,C20orf196,uniprot:Q8IYI0,uniprot,Q8IYI0,149840
15092,CAPRIN2,uniprot:Q6IMN6,uniprot,Q6IMN6,65981
15093,FAM132A,uniprot:Q5T7M4,uniprot,Q5T7M4,388581
15094,NELL1,uniprot:Q92832,uniprot,Q92832,4745
15095,ANO5,uniprot:Q75V66,uniprot,Q75V66,203859
15096,STK31,uniprot:Q9BXU1,uniprot,Q9BXU1,56164
15097,TESK1,uniprot:Q15569,uniprot,Q15569,7016
15098,C14orf93,uniprot:Q9H972,uniprot,Q9H972,60686
15099,ZBTB44,uniprot:Q8NCP5,uniprot,Q8NCP5,29068
15100,THUMPD3,uniprot:Q9BV44,uniprot,Q9BV44,25917
15101,VPS13A,uniprot:Q96RL7,uniprot,Q96RL7,23230
15102,SNX11,uniprot:Q9Y5W9,uniprot,Q9Y5W9,29916
15103,SORCS3,uniprot:Q9UPU3,uniprot,Q9UPU3,22986
15104,BARHL2,uniprot:Q9NY43,uniprot,Q9NY43,343472
15105,ZNF592,uniprot:Q92610,uniprot,Q92610,9640
15106,C14orf119,uniprot:Q9NWQ9,uniprot,Q9NWQ9,55017
15107,CHODL,uniprot:Q9H9P2,uniprot,Q9H9P2,140578
15108,YBEY,uniprot:P58557,uniprot,P58557,54059
15109,HNF1B,uniprot:P35680,uniprot,P35680,6928
15110,C16orf71,uniprot:Q8IYS4,uniprot,Q8IYS4,146562
15111,PTOV1,uniprot:Q86YD1,uniprot,Q86YD1,53635
15112,CNNM4,uniprot:Q6P4Q7,uniprot,Q6P4Q7,26504
15113,FAM227B,uniprot:Q96M60,uniprot,Q96M60,196951
15114,KIAA1644,uniprot:Q3SXP7,uniprot,Q3SXP7,85352
15115,TRIM44,uniprot:Q96DX7,uniprot,Q96DX7,54765
15116,KY,uniprot:Q8NBH2,uniprot,Q8NBH2,339855
15117,COA1,uniprot:Q9GZY4,uniprot,Q9GZY4,55744
15118,RAG2,uniprot:P55895,uniprot,P55895,5897
15119,POTED,uniprot:Q86YR6,uniprot,Q86YR6,100288966
15120,339010,uniprot:A0JP26,uniprot,A0JP26,102724631
15121,POTEC,uniprot:B2RU33,uniprot,B2RU33,388468
15122,NLRP14,uniprot:Q86W24,uniprot,Q86W24,338323
15123,PPFIBP2,uniprot:Q8ND30,uniprot,Q8ND30,8495
15124,OVCH2,uniprot:Q7RTZ1,uniprot,Q7RTZ1,uniprot_Q7RTZ1
15125,THAP9,uniprot:Q9H5L6,uniprot,Q9H5L6,79725
15126,KIAA1217,uniprot:Q5T5P2,uniprot,Q5T5P2,56243
15127,RNF169,uniprot:Q8NCN4,uniprot,Q8NCN4,254225
15128,TMX3,uniprot:Q96JJ7,uniprot,Q96JJ7,54495
15129,CLEC3A,uniprot:O75596,uniprot,O75596,10143
15130,CLEC12B,uniprot:Q2HXU8,uniprot,Q2HXU8,387837
15131,A2ML1,uniprot:A8K2U0,uniprot,A8K2U0,144568
15132,KLK6,uniprot:Q92876,uniprot,Q92876,5653
15133,CPLX4,uniprot:Q7Z7G2,uniprot,Q7Z7G2,339302
15134,ATRNL1,uniprot:Q5VV63,uniprot,Q5VV63,26033
15135,SIM1,uniprot:P81133,uniprot,P81133,6492
15136,SLC9A5,uniprot:Q14940,uniprot,Q14940,6553
15137,CHRFAM7A,uniprot:Q494W8,uniprot,Q494W8,89832
15138,MARVELD3,uniprot:J3KSM2,uniprot,J3KSM2,91862
15139,CASC4,uniprot:Q6P4E1,uniprot,Q6P4E1,113201
15140,HAGH,uniprot:Q16775,uniprot,Q16775,3029
15141,PLIN4,uniprot:Q96Q06,uniprot,Q96Q06,729359
15142,CIDEC,uniprot:Q96AQ7,uniprot,Q96AQ7,63924
15143,MESP1,uniprot:Q9BRJ9,uniprot,Q9BRJ9,55897
15144,RBPMS2,uniprot:Q6ZRY4,uniprot,Q6ZRY4,348093
15145,DUXA,uniprot:A6NLW8,uniprot,A6NLW8,503835
15146,GPR182,uniprot:O15218,uniprot,O15218,11318
15147,CLRN2,uniprot:A0PK11,uniprot,A0PK11,645104
15148,CLRN3,uniprot:Q8NCR9,uniprot,Q8NCR9,119467
15149,MAP3K9,uniprot:P80192,uniprot,P80192,4293
15150,EGR4,uniprot:Q05215,uniprot,Q05215,1961
15151,SBSN,uniprot:Q6UWP8,uniprot,Q6UWP8,374897
15152,LRCOL1,uniprot:A6NCL2,uniprot,A6NCL2,100507055
15153,C7orf61,uniprot:Q8IZ16,uniprot,Q8IZ16,402573
15154,C6orf47,uniprot:O95873,uniprot,O95873,57827
15155,TSC22D1,uniprot:Q15714,uniprot,Q15714,8848
15156,MS4A10,uniprot:Q96PG2,uniprot,Q96PG2,341116
15157,MS4A8,uniprot:Q9BY19,uniprot,Q9BY19,83661
15158,MS4A4E,uniprot:Q96PG1,uniprot,Q96PG1,uniprot_Q96PG1
15159,METTL21B,uniprot:Q96AZ1,uniprot,Q96AZ1,25895
15160,STRC,uniprot:Q7RTU9,uniprot,Q7RTU9,161497
15161,NAT16,uniprot:Q8N8M0,uniprot,Q8N8M0,375607
15162,ST8SIA6,uniprot:P61647,uniprot,P61647,338596
15163,ST6GALNAC3,uniprot:Q8NDV1,uniprot,Q8NDV1,256435
15164,ST6GALNAC6,uniprot:X6RH99,uniprot,X6RH99,uniprot_X6RH99
15165,FN3K,uniprot:Q9H479,uniprot,Q9H479,64122
15166,GPRC5B,uniprot:Q9NZH0,uniprot,Q9NZH0,51704
15167,C16orf92,uniprot:Q96LL3,uniprot,Q96LL3,146378
15168,AGBL1,uniprot:Q96MI9,uniprot,Q96MI9,123624
15169,SLC4A11,uniprot:Q8NBS3,uniprot,Q8NBS3,83959
15170,SKOR2,uniprot:Q2VWA4,uniprot,Q2VWA4,652991
15171,NR2C2AP,uniprot:Q86WQ0,uniprot,Q86WQ0,126382
15172,MIEN1,uniprot:Q9BRT3,uniprot,Q9BRT3,84299
15173,ZNF142,uniprot:P52746,uniprot,P52746,7701
15174,JPH1,uniprot:Q9HDC5,uniprot,Q9HDC5,56704
15175,USP32,uniprot:Q8NFA0,uniprot,Q8NFA0,84669
15176,TBC1D3A,uniprot:Q8IZP1,uniprot,Q8IZP1,414060
15177,TBC1D3D,uniprot:A0A087WVF3,uniprot,A0A087WVF3,101060389
15178,ensembl:ENSP00000483965,uniprot:A0A087X179,uniprot,A0A087X179,102723859
15179,ensembl:ENSP00000478683,ensembl:ENSP00000478683,ensembl,ENSP00000478683,ensembl_ENSP00000478683
15180,MICAL3,uniprot:Q7RTP6,uniprot,Q7RTP6,57553
15181,MIDN,uniprot:Q504T8,uniprot,Q504T8,90007
15182,JSRP1,uniprot:Q96MG2,uniprot,Q96MG2,126306
15183,RWDD2B,uniprot:P57060,uniprot,P57060,10069
15184,KLHL26,uniprot:Q53HC5,uniprot,Q53HC5,55295
15185,ANKRD11,uniprot:Q6UB99,uniprot,Q6UB99,29123
15186,PROCA1,uniprot:Q8NCQ7,uniprot,Q8NCQ7,147011
15187,TBC1D22B,uniprot:Q9NU19,uniprot,Q9NU19,55633
15188,C19orf26,uniprot:Q8N350,uniprot,Q8N350,255057
15189,ensembl:ENSP00000451560,uniprot:A0A0B4J269,uniprot,A0A0B4J269,uniprot_A0A0B4J269
15190,CYP2A7,uniprot:P20853,uniprot,P20853,1549
15191,DIP2B,uniprot:Q9P265,uniprot,Q9P265,57609
15192,CNKSR3,uniprot:Q6P9H4,uniprot,Q6P9H4,154043
15193,CEACAM16,uniprot:Q2WEN9,uniprot,Q2WEN9,388551
15194,PPP1R14D,uniprot:Q9NXH3,uniprot,Q9NXH3,54866
15195,C19orf33,uniprot:Q9GZP8,uniprot,Q9GZP8,64073
15196,PRSS8,uniprot:Q16651,uniprot,Q16651,5652
15197,TMIGD2,uniprot:Q96BF3,uniprot,Q96BF3,126259
15198,UBXN10,uniprot:Q96LJ8,uniprot,Q96LJ8,127733
15199,VCPKMT,uniprot:Q9H867,uniprot,Q9H867,79609
15200,MFSD3,uniprot:Q96ES6,uniprot,Q96ES6,113655
15201,CCDC60,uniprot:Q8IWA6,uniprot,Q8IWA6,160777
15202,CYB5D2,uniprot:Q8WUJ1,uniprot,Q8WUJ1,124936
15203,CGB5,hgnc:CGB5,hgnc,CGB5,93659
15204,CGB8,uniprot:Q6NT52,uniprot,Q6NT52,114336
15205,CGB,hgnc:CGB,hgnc,CGB,93659
15206,SLC25A23,uniprot:Q9BV35,uniprot,Q9BV35,79085
15207,RCOR2,uniprot:Q8IZ40,uniprot,Q8IZ40,283248
15208,IGFBP6,uniprot:P24592,uniprot,P24592,3489
15209,TMEM88,uniprot:Q6PEY1,uniprot,Q6PEY1,92162
15210,MAK,uniprot:P20794,uniprot,P20794,4117
15211,GSDMA,uniprot:Q96QA5,uniprot,Q96QA5,284110
15212,DFNA5,uniprot:O60443,uniprot,O60443,1687
15213,ZPBP2,uniprot:Q6X784,uniprot,Q6X784,124626
15214,PRR25,uniprot:Q96S07,uniprot,Q96S07,388199
15215,PRR21,hgnc:PRR21,hgnc,PRR21,643905
15216,INAFM1,uniprot:C9JVW0,uniprot,C9JVW0,255783
15217,PRR26,uniprot:Q8N8Z3,uniprot,Q8N8Z3,uniprot_Q8N8Z3
