@id,n,NCBI_id
17035,LEXM,163747
17036,YJEFN3,374887
17037,PMS2P1,5379
17038,FCGBP,8857
17039,HES4,57801
17040,DHRS4L2,317749
17041,RNF135,84282
17042,SDR16C5,195814
17043,SLC45A3,85414
17044,PRSS46P,100287362
17045,STEAP2,261729
17046,DNASE2B,58511
17047,TRB,6957
17048,THEM5,284486
17049,ACOT6,641372
17050,XKRX,402415
17051,RTKN2,219790
17052,USP27X,389856
17053,HMGCLL1,54511
17054,FAM78B,149297
17055,IER3IP1,51124
17056,BEX5,340542
17057,PACRGL,133015
17058,TCEAL5,340543
17059,TSPYL5,85453
17060,TCEAL7,56849
17061,ARMCX2,9823
17062,AC005520.1,
17063,TMEM163,81615
17064,PXT1,222659
17065,MCTP1,79772
17066,TP53AIP1,63970
17067,CD207,50489
17068,PRSS16,10279
17069,NICN1,84276
17070,VWA2,340706
17071,DEFB121,245934
17072,ISM2,145501
17073,RNASE13,440163
17074,ANKH,56172
17075,CPXM1,56265
17076,PLBD2,196463
17077,RGS21,431704
17078,GNRHR2,114814
17079,AC073610.2,
17080,ARL9,132946
17081,OTUD7A,161725
17082,PLCL2,23228
17083,BMERB1,89927
17084,RIC8B,55188
17085,D2HGDH,728294
17086,C21orf58,54058
17087,PHOSPHO1,162466
17088,CHTF8,54921
17089,RTEL1-TNFRSF6B,100533107
17090,EYS,346007
17091,HAPLN3,145864
17092,SMIM10,644538
17093,GRAMD2A,196996
17094,OR51H1,401663
17095,OR4F3,26683
17096,LHFPL3,375612
17097,CLIP2,7461
17098,PRR7,80758
17099,CA13,377677
17100,AFG1L,246269
17101,NOL4L,140688
17102,PITHD1,57095
17103,MAP3K7CL,56911
17104,AC100868.1,
17105,EPPIN-WFDC6,100526773
17106,BSPRY,54836
17107,C9orf139,401563
17108,WFDC13,164237
17109,ZDHHC2,51201
17110,HSH2D,84941
17111,BHLHE22,27319
17112,SHD,56961
17113,SFXN5,94097
17114,SLC22A24,283238
17115,TIGD2,166815
17116,PRXL2C,195827
17117,CPNE8,144402
17118,TMEM18,129787
17119,ZNF280B,140883
17120,FSIP2,401024
17121,SPANXA1,30014
17122,PGA5,5222
17123,AMY1A,276
17124,AMY2A,279
17125,LOC284412,284412
17126,MESP2,145873
17127,PSTK,118672
17128,PPDPFL,492307
17129,PRXL2B,127281
17130,TSPY8,728403
17131,IAH1,285148
17132,TMEM170B,100113407
17133,IGKV2-40,28916
17134,TRPC4,7223
17135,FAM219A,203259
17136,DNAH10,196385
17137,ARL8A,127829
17138,YIPF7,285525
17139,NKAIN1,79570
17140,SYCE2,256126
17141,TMEM132E,124842
17142,RBFA,79863
17143,TMEM132B,114795
17144,SNX24,28966
17145,KLHDC8B,200942
17146,KLHDC7B,113730
17147,KLHDC7A,127707
17148,KBTBD12,166348
17149,DCAF12L2,340578
17150,SDHAF4,135154
17151,FKBP7,51661
17152,FBXO16,157574
17153,SPRYD3,84926
17154,SLITRK2,84631
17155,HIST1H4G,8369
17156,H2AFB1,474382
17157,H2BFM,286436
17158,TNFRSF18,8784
17159,CCL24,6369
17160,FBN3,84467
17161,WFDC12,128488
17162,KBTBD11,9920
17163,LYPD6B,130576
17164,PALD1,27143
17165,SLC5A11,115584
17166,SLC52A3,113278
17167,AC010542.3,
17168,AKR7L,246181
17169,ZNF618,114991
17170,POTEB,100996331
17171,PERM1,84808
17172,XIRP1,165904
17173,TP53I13,90313
17174,BLOC1S3,388552
17175,MIOX,55586
17176,TSNARE1,203062
17177,TMCC3,57458
17178,STX16-NPEPL1,100534593
17179,NDNF,79625
17180,SLC10A4,201780
17181,MFSD9,84804
17182,SLC46A2,57864
17183,SLC18B1,116843
17184,SFT2D3,84826
17185,LEMD1,93273
17186,SLC45A4,57210
17187,GSG1L,146395
17188,C12orf66,144577
17189,LINC00598,646982
17190,IDO2,169355
17191,ANKMY1,51281
17192,ARL15,54622
17193,C16orf54,283897
17194,AC005324.3,
17195,TRIM64B,642446
17196,GAS8-AS1,750
17197,TRBV2,28620
17198,PCDHB10,56126
17199,PKD1L2,114780
17200,F8A3,474384
17201,C10orf90,118611
17202,ST8SIA1,6489
17203,RBMY1B,378948
17204,HELT,391723
17205,TCF24,100129654
17206,TCF23,150921
17207,ASCL5,647219
17208,PTF1A,256297
17209,MMAA,166785
17210,ACOXL,55289
17211,TTC39C,125488
17212,PABPC4L,132430
17213,RNF152,220441
17214,AC037459.1,
17215,AL365205.1,
17216,RNF157,114804
17217,ATOH8,84913
17218,TMEM145,284339
17219,PRRG1,5638
17220,KDF1,126695
17221,CMTM1,113540
17222,MIGA1,374986
17223,CIPC,85457
17224,ZNF320,162967
17225,SPACA6,147650
17226,WNK4,65266
17227,ICA1L,130026
17228,MS4A14,84689
17229,CCDC103,388389
17230,DPY19L2,283417
17231,TSPY10,100289087
17232,ANP32D,23519
17233,ZNF385D,79750
17234,CD160,11126
17235,MARCH8,220972
17236,RUFY4,285180
17237,OR1F2P,26184
17238,SLC37A2,219855
17239,SLC16A9,220963
17240,NKAIN4,128414
17241,BRINP3,339479
17242,WDR31,114987
17243,MEIG1,644890
17244,MFSD2A,84879
17245,SLC6A18,348932
17246,MARC1,64757
17247,MAP1LC3B2,643246
17248,C2CD2L,9854
17249,PCNX3,399909
17250,GPR157,80045
17251,HSFY2,159119
17252,SH3TC2,79628
17253,SSX4B,548313
17254,SYCE1L,100130958
17255,NIPSNAP3B,55335
17256,NUDT16,131870
17257,ILDR1,286676
17258,ZDHHC20,253832
17259,LDLRAD3,143458
17260,TCERG1L,256536
17261,MINDY1,55793
17262,LRRN4CL,221091
17263,RSPO1,284654
17264,UGT3A1,133688
17265,CMBL,134147
17266,IGSF9,57549
17267,MYBPHL,343263
17268,FRMD4B,23150
17269,SLC5A3,6526
17270,LMTK3,114783
17271,HES3,390992
17272,WT1-AS,51352
17273,GSTT4,25774
17274,MT1A,4489
17275,ATXN7L2,127002
17276,KNCN,148930
17277,TAL2,6887
17278,METTL7B,196410
17279,FSCN2,25794
17280,IGF2-AS,51214
17281,FIGLA,344018
17282,PAIP2B,400961
17283,TRIM7,81786
17284,TMEM99,147184
17285,ARSI,340075
17286,TREX2,11219
17287,ZNF185,7739
17288,NCCRP1,342897
17289,PLEKHH2,130271
17290,SEMA3E,9723
17291,PIH1D3,139212
17292,NCOA7,135112
17293,TLDC2,140711
17294,CT45A6,541465
17295,CT45A5,441521
17296,ADGRG7,84873
17297,GTF2H2C_2,730394
17298,CSMD2,114784
17299,KCNA6,3742
17300,LGI4,163175
17301,AC026786.1,
17302,C17orf77,146723
17303,RNASE10,338879
17304,BFSP1,631
17305,ELMOD2,255520
17306,AC012309.1,
17307,SCGB3A1,92304
17308,CCDC17,149483
17309,C22orf15,150248
17310,SNTN,132203
17311,GPR85,54329
17312,RFESD,317671
17313,KCNRG,283518
17314,INSC,387755
17315,MMP23B,8510
17316,ASTL,431705
17317,UCMA,221044
17318,OST4,100128731
17319,KRTAP1-3,81850
17320,PRDM11,56981
17321,CDH26,60437
17322,PRAC1,84366
17323,RPS10P5,93144
17324,RPL17-C18orf32,100526842
17325,RPLP0P6,220717
17326,UMAD1,729852
17327,CATSPER2,117155
17328,SEMA3D,223117
17329,FAM163A,148753
17330,ZBED2,79413
17331,PPP4R4,57718
17332,SETSIP,646817
17333,EBF3,253738
17334,IL22RA2,116379
17335,EPB41L4A-AS1,114915
17336,LRRC37A3,374819
17337,LRRC37A,9884
17338,AMTN,401138
17339,DOP1B,9980
17340,MAP7D2,256714
17341,ZNF385C,201181
17342,FCRL4,83417
17343,BLID,414899
17344,B4GALNT3,283358
17345,FNDC9,408263
17346,MTRNR2L1,100462977
17347,SPTY2D1,144108
17348,ZNF626,199777
17349,FAM83F,113828
17350,SLC9B2,133308
17351,ARMH4,145407
17352,TEX28,1527
17353,UPK3BL1,100134938
17354,KRTAP13-1,140258
17355,LHFPL1,340596
17356,CCDC157,550631
17357,NPIPB5,100132247
17358,SLC35G3,146861
17359,LHFPL5,222662
17360,TMEM86A,144110
17361,C14orf180,400258
17362,SERP2,387923
17363,CCDC159,126075
17364,RD3L,647286
17365,TSPAN18,90139
17366,SPACA5,389852
17367,SYT15,83849
17368,ZNF705G,100131980
17369,KIF6,221458
17370,KIF12,113220
17371,CLVS2,134829
17372,FAM219B,57184
17373,LY6G5B,58496
17374,KIAA0754,23499
17375,LOC102724334,102724334
17376,OR5H6,79295
17377,BSPH1,100131137
17378,WNK2,65268
17379,C2CD4C,126567
17380,IGLON5,402665
17381,PRRT1,80863
17382,PRRG4,79056
17383,STEAP1B,256227
17384,KCNJ13,3769
17385,SHE,126669
17386,RFLNB,359845
17387,CCSAP,126731
17388,ZBED6CL,113763
17389,ITPRIPL1,150771
17390,C14orf177,283598
17391,UPK3BL2,107983993
17392,TMEM178A,130733
17393,RGS7BP,401190
17394,OTOL1,131149
17395,C1QTNF9B,387911
17396,TIMD4,91937
17397,SCGB3A2,117156
17398,BAHCC1,57597
17399,CDR1,1038
17400,ANGPTL6,83854
17401,PRSS36,146547
17402,SMIM5,643008
17403,ZAR1,326340
17404,C1orf53,388722
17405,ISM1,140862
17406,C1orf54,79630
17407,KRT8P12,90133
17408,MAGED4,728239
17409,CEP295NL,100653515
17410,GPR149,344758
17411,ARFGEF3,57221
17412,GPR148,344561
17413,AL662899.3,
17414,NBPF22P,285622
17415,ACP4,93650
17416,ADGRD1,283383
17417,SPDYE1,285955
17418,M1AP,130951
17419,AC005670.2,
17420,CDIP1,29965
17421,GPR180,160897
17422,C2orf76,130355
17423,SVOPL,136306
17424,DCST2,127579
17425,IL1F10,84639
17426,PSAPL1,768239
17427,IQSEC3,440073
17428,CD99L2,83692
17429,NAIP,4671
17430,MROH9,80133
17431,STON1-GTF2A1L,286749
17432,CHURC1-FNTB,100529261
17433,RPL36A-HNRNPH2,100529097
17434,ACTL9,284382
17435,AC012254.2,
17436,DHRS11,79154
17437,ARMH3,79591
17438,POLR2J3,548644
17439,SPEF2,79925
17440,COTL1P1,27170
17441,AC004754.1,
17442,ENO4,387712
17443,CRAMP1,57585
17444,SH2D3A,10045
17445,CTAGE9,643854
17446,AMN1,196394
17447,ENHO,375704
17448,C9orf66,157983
17449,TMEM181,57583
17450,NIPAL1,152519
17451,NSMCE3,56160
17452,AC020909.1,
17453,TMEM218,219854
17454,CSNK1G2-AS1,255193
17455,C2orf81,388963
17456,FAM43B,163933
17457,CTAG2,30848
17458,C19orf47,126526
17459,USH1G,124590
17460,ATP5MF-PTCD1,100526740
17461,CCDC198,55195
17462,SOCS4,122809
17463,ST6GAL2,84620
17464,TMED7-TICAM2,100302736
17465,CARD16,114769
17466,SLFN13,146857
17467,C11orf21,29125
17468,KY,339855
17469,RENBP,5973
17470,POTEG,404785
17471,MFRP,83552
17472,AC020915.1,
17473,SH2D4B,387694
17474,AL049634.2,
17475,MLIP,90523
17476,MTERF2,80298
17477,MEGF11,84465
17478,FGD5,152273
17479,BORCS8,729991
17480,ZNF90,7643
17481,PI4KAP1,728233
17482,CACHD1,57685
17483,TMEM189,387521
17484,MFSD3,113655
17485,SLC26A5,375611
17486,FAM124A,220108
17487,IL18BP,10068
17488,PHF13,148479
17489,ODAPH,152816
17490,FOXD4L6,653404
17491,SFTA2,389376
17492,CBWD2,150472
17493,GAGE12B,729428
17494,GMCL2,64396
17495,PROX2,283571
17496,BTNL9,153579
17497,FAM153CP,653316
17498,LOC100288778,
17499,CAPN10,11132
17500,AC138696.1,
17501,ITPRID1,223075
17502,GAGE12G,645073
17503,LKAAEAR1,198437
17504,HSP90B3P,343477
17505,TNFRSF6B,8771
17506,DTWD2,285605
17507,TUBA4B,80086
17508,CCL3L1,6349
17509,GPR155,151556
17510,CCDC78,124093
17511,RPP38-DT,221060
17512,RHBDD2,57414
17513,CST5,1473
17514,C12orf73,728568
17515,TMSB4XP1,7115
17516,FKBP1C,642489
17517,SSX4,6759
17518,EGFL8,80864
17519,SMIM4,440957
17520,CENPC,1060
17521,AQP11,282679
17522,NKAIN3,286183
17523,AL691442.1,
17524,PRTG,283659
17525,CORO7-PAM16,100529144
17526,ENAM,10117
17527,TBX15,6913
17528,BPY2C,442868
17529,LOC727751,727751
17530,INSM2,84684
17531,TMEM200B,399474
17532,SH3BP5L,80851
17533,CROCCP2,84809
17534,OR14K1,343170
17535,OR2L8,391190
17536,OR52B4,143496
17537,OR1B1,347169
17538,OR5D13,390142
17539,OR2W5,441932
17540,OR5AR1,219493
17541,OR4E1,26687
17542,OR4K3,283617
17543,OR2I1P,442197
17544,OR2T35,403244
17545,OR4C45,403257
17546,AC135068.1,
17547,OR14A2,388761
17548,OR51J1,79470
17549,OR4A4P,390134
17550,OR4C16,219428
17551,OR8G2P,26492
17552,OR1F12,442179
17553,OR51G1,79324
17554,OR4C5,79346
17555,OR10G6,79490
17556,OR10G2,26534
17557,OR8K3,219473
17558,OR2AJ1,127608
17559,OR4Q2,390432
17560,OR11H2,79334
17561,OR6J1,79549
17562,OR4X2,119764
17563,OR3A4P,390756
17564,OR51B2,79345
17565,OR8G5,219865
17566,OR8G1,26494
17567,OR52R1,119695
17568,OR10D3,26497
17569,OR5L1,219437
17570,OR8U9,504190
17571,OR8U8,504189
17572,OR51F1,256892
17573,OR2J1,442185
17574,OR2T11,127077
17575,OR52E5,390082
17576,LOC107987545,107987545
17577,OR2T7,81458
17578,OR56A5,390084
17579,OR4M2,390538
17580,OR4F29,729759
17581,OR1S1,219959
17582,OR10X1,128367
17583,OR11H7,390441
17584,OR10A6,390093
17585,OR4A8,81315
17586,AP5S1,55317
17587,C2orf72,257407
17588,RPL21P97,387753
17589,UBTD2,92181
17590,ST20,400410
17591,DAPL1,92196
17592,DACT3,147906
17593,FAM74A4,401508
17594,FBXO48,554251
17595,SDR42E1,93517
17596,KIR3DS1,3813
17597,SPRR2G,6706
17598,IL36B,27177
17599,LYPD5,284348
17600,ADGRF3,165082
17601,CRB2,286204
17602,GLYATL2,219970
17603,GLYATL3,389396
17604,KRTAP6-1,337966
17605,RNF187,149603
17606,ZNF727,442319
17607,PRR12,57479
17608,SELENOV,348303
17609,ZNF488,118738
17610,NTN5,126147
17611,CCDC71L,168455
17612,SLC43A2,124935
17613,PINLYP,390940
17614,ASPDH,554235
17615,SLITRK6,84189
17616,LRRC75A,388341
17617,ELFN1,392617
17618,LRRC37A2,474170
17619,LRRN4,164312
17620,UBALD2,283991
17621,TREML4,285852
17622,SIGLEC15,284266
17623,LINC00305,221241
17624,PXMP4,11264
17625,C8orf37,157657
17626,SPDYE3,441272
17627,ST8SIA6,338596
17628,ZNF729,100287226
17629,ANKRD53,79998
17630,SNHG29,125144
17631,TFAP2E,339488
17632,CITED4,163732
17633,VSIG10,54621
17634,APOL4,80832
17635,LINC01600,154386
17636,USP26,83844
17637,PRR9,574414
17638,ZNF728,388523
17639,SLC44A3,126969
17640,TMEM198,130612
17641,ACTR3C,653857
17642,MIDN,90007
17643,WFDC9,259240
17644,PABPC1L2A,340529
17645,LY6K,54742
17646,TXLNGY,246126
17647,SNAI3,333929
17648,FRA10F,2436
17649,FABP9,646480
17650,SLC25A27,9481
17651,COX19,90639
17652,GASK1A,729085
17653,TBC1D3G,101060321
17654,OTUD1,220213
17655,DMRTC2,63946
17656,TTC7B,145567
17657,OTOG,340990
17658,GCNT7,140687
17659,PCDHGA4,56111
17660,GRAMD1B,57476
17661,PAGE3,139793
17662,XAGE1B,653067
17663,PAGE2B,389860
17664,GAGE5,2577
17665,TANGO6,79613
17666,GAGE6,2578
17667,MICALCL,9645
17668,SFMBT2,57713
17669,SAMD10,140700
17670,SAMD5,389432
17671,BORCS8-MEF2B,4207
17672,BRICD5,283870
17673,CLHC1,130162
17674,CAPN13,92291
17675,GRXCR1,389207
17676,C5orf63,401207
17677,TRP-AGG2-6,7218
17678,MORF4,10934
17679,C5orf64,285668
17680,ANXA2P2,304
17681,AL121594.3,
17682,RNF215,200312
17683,CCDC9B,388115
17684,RTTN,25914
17685,C2orf50,130813
17686,GSTT2,2953
17687,FAXC,84553
17688,SP9,100131390
17689,GPR162,27239
17690,ANKRD18B,441459
17691,ANKRD20A2,441430
17692,ANKRD33,341405
17693,ANKRD34B,340120
17694,POTEJ,653781
17695,POTEH,23784
17696,PIANP,196500
17697,CAMK2N2,94032
17698,CLEC18C,283971
17699,CLEC18B,497190
17700,ZDHHC21,340481
17701,PPM1M,132160
17702,LLCFC1,135927
17703,CD164L2,388611
17704,KCTD8,386617
17705,SLC7A14,57709
17706,FABP12,646486
17707,TMEM119,338773
17708,MRGPRE,116534
17709,USP17L7,392197
17710,LRRC36,55282
17711,C14orf132,56967
17712,POU5F2,134187
17713,SAMD11,148398
17714,CASTOR3,352954
17715,AC078927.1,
17716,PAQR9,344838
17717,CCDC184,387856
17718,AGBL4,84871
17719,AGBL1,123624
17720,CSTL1,128817
17721,OTOA,146183
17722,CST11,140880
17723,SPINK13,153218
17724,CFAP65,255101
17725,CLDND2,125875
17726,SPDYE2B,100310812
17727,AC002996.1,
17728,RBM43,375287
17729,TSPY4,728395
17730,LOC102723996,102723996
17731,STIMATE,375346
17732,ADGRD2,347088
17733,ADGRF2,222611
17734,ADGRF4,221393
17735,ADGRG3,222487
17736,ZNF713,349075
17737,LINC01018,255167
17738,HYAL1,3373
17739,C12orf76,400073
17740,TANGO2,128989
17741,C16orf91,283951
17742,LCTL,197021
17743,LRRC34,151827
17744,MBLAC1,255374
17745,AL117348.2,
17746,GFRAL,389400
17747,ZNF716,441234
17748,TSPAN10,83882
17749,WDSUB1,151525
17750,SAMD12,401474
17751,C17orf67,339210
17752,CARD6,84674
17753,CARD17,440068
17754,NLRP5,126206
17755,NLRP7,199713
17756,NLRP11,204801
17757,NLRP10,338322
17758,ARMC2,84071
17759,LRRC70,100130733
17760,DPPA5,340168
17761,HEPN1,641654
17762,CCDC73,493860
17763,CXorf58,254158
17764,CCDC84,338657
17765,CFC1B,653275
17766,ADAM1A,8759
17767,IGHV4-31,28396
17768,RAP1BL,643752
17769,SLC25A53,401612
17770,ZDHHC11B,653082
17771,SPIN3,169981
17772,FAM135B,51059
17773,LINC02210-CRHR1,104909134
17774,PCSK1N,27344
17775,TMEM89,440955
17776,GPIHBP1,338328
17777,ARL13A,392509
17778,C12orf75,387882
17779,C10orf71,118461
17780,SHLD1,149840
17781,DSEL,92126
17782,SLC35G5,83650
17783,ERFE,151176
17784,C1QTNF8,390664
17785,C5orf56,441108
17786,C5orf38,153571
17787,SMIM13,221710
17788,KCTD14,65987
17789,FDCSP,260436
17790,BPIFA2,140683
17791,INTS6L,203522
17792,ECSCR,641700
17793,BPIFB3,359710
17794,BPIFB6,128859
17795,FUT10,84750
17796,TMEM45B,120224
17797,FBLL1,345630
17798,TMEM268,203197
17799,FAM120AOS,158293
17800,LOC101930123,
17801,ANXA2R,389289
17802,TMEM68,137695
17803,TP53TG3C,653550
17804,SETD9,133383
17805,PAQR7,164091
17806,C5orf30,90355
17807,SKIDA1,387640
17808,XXYLT1,152002
17809,RNF212,285498
17810,MOB3B,79817
17811,SLC10A3,8273
17812,KIAA0895,23366
17813,CLDN12,9069
17814,BIVM,54841
17815,SLC35E2A,9906
17816,ZFP91-CNTF,386607
17817,SPIN4,139886
17818,NEIL2,252969
17819,IGIP,492311
17820,TMEM241,85019
17821,LRTOMT,220074
17822,FAM102B,284611
17823,XKR6,286046
17824,MIR1915HG,399726
17825,EXOC3-AS1,116349
17826,LRRC37A11P,342666
17827,SPANXD,64648
17828,SPANXC,64663
17829,KIAA1147,57189
17830,GCOM1,145781
17831,OBP2B,29989
17832,SMLR1,100507203
17833,GOLT1A,127845
17834,CT45A2,728911
17835,PEX11G,92960
17836,MIR22HG,84981
17837,ZC3H12C,85463
17838,KRTCAP3,200634
17839,C5orf49,134121
17840,CDHR3,222256
17841,TTLL9,164395
17842,HSFX2,100130086
17843,LINC00526,147525
17844,RDM1,201299
17845,PTCHD3,374308
17846,BTBD16,118663
17847,CARMIL2,146206
17848,S100Z,170591
17849,LOC107987205,
17850,ZNF229,7772
17851,SLC35E4,339665
17852,RFLNA,144347
17853,POTEKP,440915
17854,HHLA3,11147
17855,TDRD15,100129278
17856,CCDC122,160857
17857,ATP5MGL,267020
17858,SLC25A52,147407
17859,PCARE,388939
17860,KIF25-AS1,100505879
17861,RTL8B,441518
17862,TMSB4XP6,7120
17863,TMSB4XP2,7116
17864,PGLYRP3,114771
17865,TCHHL1,126637
17866,S100A7L2,645922
17867,SPINDOC,144097
17868,LINC01194,404663
17869,C19orf67,646457
17870,CHKB-CPT1B,386593
17871,PCDHGB2,56103
17872,PCDHGB6,56100
17873,PCDHGC4,56098
17874,PCDHGA7,56108
17875,ANKFN1,162282
17876,AC099329.3,
17877,CCDC197,256369
17878,CBWD6,644019
17879,CBWD5,220869
17880,SERPINB8P1,11029
17881,RIMKLA,284716
17882,LOC554223,
17883,C2orf48,6241
17884,KLHL30-AS1,394261
17885,TMEM143,55260
17886,GBGT1,26301
17887,CES1P1,51716
17888,BEND6,221336
17889,SPDYE2,441273
17890,TTC34,100287898
17891,CCT6P1,643253
17892,AC068775.1,
17893,OPN1MW3,101060233
17894,PRR5-ARHGAP8,553158
17895,OPN1LW,5956
17896,ASPHD2,57168
17897,SYT14,255928
17898,CCDC85A,114800
17899,IFFO2,126917
17900,TAS1R3,83756
17901,OPN1MW,2652
17902,IL1RAPL2,26280
17903,PRLHR,2834
17904,HBBP1,3044
17905,NT5C1B-RDH14,100526794
17906,SYNDIG1L,646658
17907,LOXHD1,125336
17908,PLIN5,440503
17909,LIPM,340654
17910,GAGE2C,2574
17911,AC108488.2,
17912,NBPF11,200030
17913,LOC105379861,
17914,RIPPLY3,53820
17915,LOC149950,
17916,POM121L4P,266697
17917,WTIP,126374
17918,HYKK,123688
17919,AFAP1L1,134265
17920,TM4SF19,116211
17921,IGFL3,388555
17922,TMEM35B,100506144
17923,KLRA1P,10748
17924,RPS26P11,441502
17925,OTOP3,347741
17926,OTOP1,133060
17927,OTOP2,92736
17928,ZNF697,90874
17929,TRIM39-RPP21,202658
17930,ANKUB1,389161
17931,METTL22,79091
17932,HSP90AA2P,3324
17933,AD000671.2,
17934,CLRN2,645104
17935,CYYR1,116159
17936,HRCT1,646962
17937,SHF,90525
17938,B4GALNT4,338707
17939,CCDC174,51244
17940,ZNF181,339318
17941,ZNF880,400713
17942,MCIDAS,345643
17943,KLHL1,57626
17944,KLHL34,257240
17945,KLHL33,123103
17946,PHOSPHO2-KLHL23,100526832
17947,FUOM,282969
17948,TMEM63C,57156
17949,IFNLR1,163702
17950,PCDHB2,56133
17951,PCDHA11,56138
17952,HIVEP3,59269
17953,PRIMA1,145270
17954,KLHL17,339451
17955,KRBA2,124751
17956,KRTAP27-1,643812
17957,KRTAP23-1,337963
17958,KRTAP24-1,643803
17959,KRTAP29-1,100533177
17960,KRTAP25-1,100131902
17961,NUDT17,200035
17962,PRRT3,285368
17963,TMED8,283578
17964,HAPLN4,404037
17965,FAM129C,199786
17966,IL34,146433
17967,NAT8L,339983
17968,APOPT1,84334
17969,CUZD1,50624
17970,RNF175,285533
17971,TSPEAR,54084
17972,TENM2,57451
17973,ACOT4,122970
17974,SLCO1B7,338821
17975,AC022335.1,
17976,BVES,11149
17977,SEPT14,346288
17978,LOC155060,155060
17979,FAM92B,339145
17980,LRATD1,151354
17981,ZNF888,388559
17982,RHPN1-AS1,78998
17983,PRR19,284338
17984,ZNF69,7620
17985,ZNRF2P1,441208
17986,IL31,386653
17987,NPIPB13,613037
17988,TTLL13P,440307
17989,TTLL8,164714
17990,FAM200B,285550
17991,XIST,7503
17992,VN1R4,317703
17993,TPSB2,64499
17994,HEATR4,399671
17995,ANKAR,150709
17996,IL17RE,132014
17997,SPNS3,201305
17998,IYD,389434
17999,NEDD8-MDP1,100528064
18000,MS4A15,219995
18001,C5AR2,27202
18002,AC004223.3,
18003,SERPINA2,390502
18004,SENP8,123228
18005,TMEM139,135932
18006,FAM86B2,653333
18007,LILRA3,11026
18008,PCDHA5,56143
18009,LIPT2,387787
18010,KIR2DL2,3803
18011,AC092647.5,
18012,TAFA2,338811
18013,TUG1,55000
18014,NAPEPLD,222236
18015,TTLL11,158135
18016,FRRS1,391059
18017,DEFB4B,100289462
18018,C17orf97,400566
18019,C16orf95,100506581
18020,CGREF1,10669
18021,PIRT,644139
18022,RBP7,116362
18023,MAGEA9,4108
18024,RBBP9,10741
18025,LIX1,167410
18026,CARMIL3,90668
18027,SHISA3,152573
18028,SCIMP,388325
18029,URB1-AS1,84996
18030,ESYT3,83850
18031,SLC46A1,113235
18032,ARL14EPL,644100
18033,PRAG1,157285
18034,AGAP5,729092
18035,NPIPB2,729978
18036,C11orf96,387763
18037,WDR72,256764
18038,BECN2,441925
18039,FAM90A26,100287045
18040,POTEA,340441
18041,PCDHB6,56130
18042,PCDHB1,29930
18043,PCDHA1,56147
18044,NAMPTP1,646309
18045,PANX3,116337
18046,LIMS3,96626
18047,LIMS4,100288695
18048,SERPINA9,327657
18049,MALAT1,378938
18050,SPRR2F,6705
18051,NIPAL4,348938
18052,LCE6A,448835
18053,CCDC160,347475
18054,SLC29A3,55315
18055,HTR3D,200909
18056,LYRM9,201229
18057,RNF112,7732
18058,GLRA4,441509
18059,DEFB136,613210
18060,DEFB105A,245908
18061,DEFB105B,504180
18062,DEFB110,245913
18063,DEFB108B,245911
18064,DEFB118,117285
18065,DEFB103B,55894
18066,DEFB103A,414325
18067,DEFB130B,100133267
18068,PRB2,653247
18069,CCL4L1,388372
18070,MAGEB17,645864
18071,TSTD1,100131187
18072,TOPAZ1,375337
18073,DUX1,26584
18074,TRIM6-TRIM34,445372
18075,TRIM6,117854
18076,C9orf131,138724
18077,DNASE1L1,1774
18078,KBTBD3,143879
18079,TRIL,9865
18080,ASXL3,80816
18081,CHCHD2P9,645345
18082,BHLHE23,128408
18083,TMEM98,26022
18084,FAM182B,728882
18085,IFITM5,387733
18086,C5orf46,389336
18087,CCL3L3,414062
18088,MOSMO,730094
18089,C1QTNF6,114904
18090,LAIR2,3904
18091,DEFB131A,644414
18092,IGL,3535
18093,BTN2A3P,54718
18094,ZNF761,388561
18095,TRIM61,391712
18096,TRIM60,166655
18097,EZHIP,340602
18098,ZNF772,400720
18099,C6orf226,441150
18100,FAM25A,643161
18101,SHISA2,387914
18102,CDRT15,146822
18103,IGSF5,150084
18104,AQP10,89872
18105,ERAS,3266
18106,TAS2R45,259291
18107,NLRC3,197358
18108,KIR2DS4,3809
18109,SLC16A12,387700
18110,DDTL,100037417
18111,GAGE12I,26748
18112,PRH2,5555
18113,C2orf27A,29798
18114,C2orf27B,29798
18115,GAGE12E,729431
18116,GAGE12F,100008586
18117,TLCD2,727910
18118,PEBP4,157310
18119,MYEOV,26579
18120,GCM2,9247
18121,C1QTNF7,114905
18122,CBLN3,643866
18123,C1QL2,165257
18124,ETFBKMT,254013
18125,RHOXF1,158800
18126,NAT16,375607
18127,PGA4,643847
18128,C1QTNF12,388581
18129,PRR23B,389151
18130,HHLA1,10086
18131,SCUBE1,80274
18132,PTX4,390667
18133,PRR23D1,100131608
18134,ADAMTS10,81794
18135,ITIH6,347365
18136,FNIP2,57600
18137,PTCHD4,442213
18138,VWC2L,402117
18139,ODF3B,440836
18140,PLPP7,84814
18141,CRYGS,1427
18142,PRAMEF8,391002
18143,DEFB104A,140596
18144,C12orf50,160419
18145,STPG4,285051
18146,CEP112,201134
18147,RINL,126432
18148,C3orf18,51161
18149,GPR152,390212
18150,SLC16A13,201232
18151,RP1L1,94137
18152,RN7SK,125050
18153,SNRPEP2,414153
18154,HNRNPA3P1,10151
18155,DYDC2,84332
18156,CCDC81,60494
18157,OCSTAMP,128506
18158,LINC00636,285205
18159,RPL6P1,440587
